Track Name,Time,Geometry,Latitude,Longitude,Elevation,Ortho Height,Instrument Ht,Fix ID,Speed,Bearing,Horizontal Accuracy,Vertical Accuracy,PDOP,HDOP,VDOP,Satellites in View,Satellites in Use,Latitude_Smoothed,Longitude_Smoothed,Speed_Smoothed
Track 3,14-05-2025 22:22:01.800 -0500,POINTZ(-89.427962039 43.007245416 255.0543),43.007245416,-89.427962039,255.0543,0,0,1,15.4534,167.3,0.0,0.0,999,999,999,0,0,43.007218049,-89.42795328679999,15.46102
Track 3,14-05-2025 22:22:01.900 -0500,POINTZ(-89.42795764 43.007231783 255.0519),43.007231783,-89.42795764,255.0519,0,0,1,15.456,167.3,0.0,0.0,999,999,999,0,0,43.0072111595,-89.4279511335,15.464633333333333
Track 3,14-05-2025 22:22:02.000 -0500,POINTZ(-89.427953265 43.007218183 255.0484),43.007218183,-89.427953265,255.0484,0,0,1,15.438,167.5,0.0,0.0,999,999,999,0,0,43.007204262857144,-89.42794900014285,15.465457142857144
Track 3,14-05-2025 22:22:02.100 -0500,POINTZ(-89.427948886 43.007204348 255.0475),43.007204348,-89.427948886,255.0475,0,0,1,15.4729,167.8,0.0,0.0,999,999,999,0,0,43.007197365125,-89.427946876,15.467425
Track 3,14-05-2025 22:22:02.200 -0500,POINTZ(-89.427944604 43.007190515 255.0415),43.007190515,-89.427944604,255.0415,0,0,1,15.4848,167.8,0.0,0.0,999,999,999,0,0,43.007190469444446,-89.4279447738889,15.467699999999999
Track 3,14-05-2025 22:22:02.300 -0500,POINTZ(-89.427940367 43.007176712 255.0292),43.007176712,-89.427940367,255.0292,0,0,1,15.4827,167.9,0.0,0.0,999,999,999,0,0,43.0071835745,-89.4279426935,15.46797
Track 3,14-05-2025 22:22:02.400 -0500,POINTZ(-89.4279362 43.007162883 255.0163),43.007162883,-89.4279362,255.0163,0,0,1,15.4704,167.8,0.0,0.0,999,999,999,0,0,43.007169807400004,-89.42793849969999,15.46509
Track 3,14-05-2025 22:22:02.500 -0500,POINTZ(-89.427932007 43.007149081 255.0065),43.007149081,-89.427932007,255.0065,0,0,1,15.4812,168.0,0.0,0.0,999,999,999,0,0,43.007156022000004,-89.4279343758,15.46354
Track 3,14-05-2025 22:22:02.600 -0500,POINTZ(-89.427927957 43.007135304 255.0023),43.007135304,-89.427927957,255.0023,0,0,1,15.4699,168.2,0.0,0.0,999,999,999,0,0,43.007142213899996,-89.4279303221,15.466159999999999
Track 3,14-05-2025 22:22:02.700 -0500,POINTZ(-89.42792397 43.00712152 255.0003),43.00712152,-89.42792397,255.0003,0,0,1,15.4704,168.5,0.0,0.0,999,999,999,0,0,43.0071283997,-89.4279263593,15.462869999999999
Track 3,14-05-2025 22:22:02.800 -0500,POINTZ(-89.427920101 43.007107745 254.9997),43.007107745,-89.427920101,254.9997,0,0,1,15.4246,168.6,0.0,0.0,999,999,999,0,0,43.007114579399996,-89.4279224818,15.457569999999999
Track 3,14-05-2025 22:22:02.900 -0500,POINTZ(-89.427916401 43.007093929 254.9969),43.007093929,-89.427916401,254.9969,0,0,1,15.4405,168.9,0.0,0.0,999,999,999,0,0,43.007100750199996,-89.4279186884,15.453459999999998
Track 3,14-05-2025 22:22:03.000 -0500,POINTZ(-89.427912728 43.007080102 254.9949),43.007080102,-89.427912728,254.9949,0,0,1,15.4642,169.1,0.0,0.0,999,999,999,0,0,43.0070869085,-89.4279149771,15.448830000000001
Track 3,14-05-2025 22:22:03.100 -0500,POINTZ(-89.427909258 43.007066206 254.9909),43.007066206,-89.427909258,254.9909,0,0,1,15.44,169.2,0.0,0.0,999,999,999,0,0,43.0070730551,-89.4279113572,15.440850000000001
Track 3,14-05-2025 22:22:03.200 -0500,POINTZ(-89.427905829 43.007052312 254.9883),43.007052312,-89.427905829,254.9883,0,0,1,15.4318,169.3,0.0,0.0,999,999,999,0,0,43.0070591905,-89.42790781919999,15.43596
Track 3,14-05-2025 22:22:03.300 -0500,POINTZ(-89.427902433 43.00703842 254.9856),43.00703842,-89.427902433,254.9856,0,0,1,15.4416,169.5,0.0,0.0,999,999,999,0,0,43.0070453085,-89.4279043712,15.43081
