Track Name,Time,Geometry,Latitude,Longitude,Elevation,Ortho Height,Instrument Ht,Fix ID,Speed,Bearing,Horizontal Accuracy,Vertical Accuracy,PDOP,HDOP,VDOP,Satellites in View,Satellites in Use,Latitude_Smoothed,Longitude_Smoothed,Speed_Smoothed
Track 6,30-04-2025 21:47:19.800 -0500,POINTZ(-89.427828193 43.006426022 250.2595),43.006426022,-89.427828193,250.2595,0,0,9901,17.6393,179.1,0,0,999,999,999,0,0,43.0063943654,-89.42782778860001,17.58998
Track 6,30-04-2025 21:47:19.900 -0500,POINTZ(-89.427827882 43.006410155 250.2543),43.006410155,-89.427827882,250.2543,0,0,9901,17.6192,179.2,0,0,999,999,999,0,0,43.00638646066667,-89.42782776516667,17.5843
Track 6,30-04-2025 21:47:20.000 -0500,POINTZ(-89.427827689 43.006394354 250.2454),43.006394354,-89.427827689,250.2454,0,0,9901,17.5914,179.6,0,0,999,999,999,0,0,43.00637856271429,-89.42782776571428,17.57722857142857
Track 6,30-04-2025 21:47:20.100 -0500,POINTZ(-89.427827601 43.00637855 250.2301),43.00637855,-89.427827601,250.2301,0,0,9901,17.5379,179.8,0,0,999,999,999,0,0,43.006370669625,-89.427827785625,17.5655625
Track 6,30-04-2025 21:47:20.200 -0500,POINTZ(-89.427827578 43.006362746 250.2264),43.006362746,-89.427827578,250.2264,0,0,9901,17.5621,180.1,0,0,999,999,999,0,0,43.00636278377778,-89.42782783044444,17.5546
Track 6,30-04-2025 21:47:20.300 -0500,POINTZ(-89.427827648 43.006346937 250.2166),43.006346937,-89.427827648,250.2166,0,0,9901,17.5559,180.3,0,0,999,999,999,0,0,43.006354908700004,-89.4278279044,17.54167
Track 6,30-04-2025 21:47:20.400 -0500,POINTZ(-89.427827769 43.006331175 250.2155),43.006331175,-89.427827769,250.2155,0,0,9901,17.5348,180.5,0,0,999,999,999,0,0,43.006339145700004,-89.4278279782,17.516250000000003
Track 6,30-04-2025 21:47:20.500 -0500,POINTZ(-89.427827925 43.006315418 250.217),43.006315418,-89.427827925,250.217,0,0,9901,17.4839,180.6,0,0,999,999,999,0,0,43.0063234077,-89.4278281281,17.48868
Track 6,30-04-2025 21:47:20.600 -0500,POINTZ(-89.427828189 43.006299697 250.2253),43.006299697,-89.427828189,250.2253,0,0,9901,17.4669,180.7,0,0,999,999,999,0,0,43.0063077005,-89.42782834329999,17.45267
Track 6,30-04-2025 21:47:20.700 -0500,POINTZ(-89.42782857 43.006284033 250.2185),43.006284033,-89.42782857,250.2185,0,0,9901,17.4253,181.1,0,0,999,999,999,0,0,43.00629203450001,-89.4278286203,17.40462
