Track Name,Time,Geometry,Latitude,Longitude,Elevation,Ortho Height,Instrument Ht,Fix ID,Speed,Bearing,Horizontal Accuracy,Vertical Accuracy,PDOP,HDOP,VDOP,Satellites in View,Satellites in Use,Latitude_Smoothed,Longitude_Smoothed,Speed_Smoothed
Track 3,20-05-2025 23:35:35.200 -0500,POINTZ(-89.49613134 43.015784398 279.4521),43.015784398,-89.49613134,279.4521,0,0,1,15.3114,271.1,0,0,999,999,999,0,0,43.0157850474,-89.4961690806,15.277959999999998
Track 3,20-05-2025 23:35:35.300 -0500,POINTZ(-89.496150355 43.015784725 279.4531),43.015784725,-89.496150355,279.4531,0,0,1,15.2991,270.8,0,0,999,999,999,0,0,43.015785215,-89.49617844316667,15.273249999999999
Track 3,20-05-2025 23:35:35.400 -0500,POINTZ(-89.496169182 43.01578503 279.4503),43.01578503,-89.496169182,279.4503,0,0,1,15.2656,270.5,0,0,999,999,999,0,0,43.01578538014286,-89.49618778885714,15.269442857142858
Track 3,20-05-2025 23:35:35.500 -0500,POINTZ(-89.496187911 43.015785371 279.4302),43.015785371,-89.496187911,279.4302,0,0,1,15.2548,270.5,0,0,999,999,999,0,0,43.015785534625,-89.49619712625,15.2665875
Track 3,20-05-2025 23:35:35.600 -0500,POINTZ(-89.496206615 43.015785713 279.4101),43.015785713,-89.496206615,279.4101,0,0,1,15.2589,270.4,0,0,999,999,999,0,0,43.01578567888889,-89.49620645666667,15.269333333333334
Track 3,20-05-2025 23:35:35.700 -0500,POINTZ(-89.496225256 43.015786053 279.3998),43.015786053,-89.496225256,279.3998,0,0,1,15.2497,270.4,0,0,999,999,999,0,0,43.0157858078,-89.49621577330001,15.274109999999999
Track 3,20-05-2025 23:35:35.800 -0500,POINTZ(-89.496243863 43.015786371 279.3933),43.015786371,-89.496243863,279.3933,0,0,1,15.2466,270.4,0,0,999,999,999,0,0,43.015786079,-89.4962344616,15.275290000000002
Track 3,20-05-2025 23:35:35.900 -0500,POINTZ(-89.496262488 43.015786616 279.3881),43.015786616,-89.496262488,279.3881,0,0,1,15.2466,270.4,0,0,999,999,999,0,0,43.015786335899996,-89.496253116,15.27698
Track 3,20-05-2025 23:35:36.000 -0500,POINTZ(-89.4962811 43.015786833 279.3873),43.015786833,-89.4962811,279.3873,0,0,1,15.2913,270.3,0,0,999,999,999,0,0,43.0157865705,-89.4962717558,15.28161
Track 3,20-05-2025 23:35:36.100 -0500,POINTZ(-89.496299623 43.015786968 279.3773),43.015786968,-89.496299623,279.3773,0,0,1,15.3171,270.1,0,0,999,999,999,0,0,43.0157867694,-89.4962903972,15.288150000000002
Track 3,20-05-2025 23:35:36.200 -0500,POINTZ(-89.496318223 43.01578711 279.3628),43.01578711,-89.496318223,279.3628,0,0,1,15.3232,270.0,0,0,999,999,999,0,0,43.01578693169999,-89.4963090487,15.29392
Track 3,20-05-2025 23:35:36.300 -0500,POINTZ(-89.496336899 43.015787294 279.3442),43.015787294,-89.496336899,279.3442,0,0,1,15.316,270.0,0,0,999,999,999,0,0,43.015787056799994,-89.4963277222,15.30122
Track 3,20-05-2025 23:35:36.400 -0500,POINTZ(-89.49635558 43.015787376 279.3253),43.015787376,-89.49635558,279.3253,0,0,1,15.3119,269.9,0,0,999,999,999,0,0,43.0157871466,-89.4963464214,15.3112
Track 3,20-05-2025 23:35:36.500 -0500,POINTZ(-89.496374325 43.01578736 279.3186),43.01578736,-89.496374325,279.3186,0,0,1,15.3202,269.9,0,0,999,999,999,0,0,43.0157872067,-89.4963651435,15.32211
Track 3,20-05-2025 23:35:36.600 -0500,POINTZ(-89.49639313 43.015787336 279.3216),43.015787336,-89.49639313,279.3216,0,0,1,15.3166,270.0,0,0,999,999,999,0,0,43.0157872364,-89.496383886,15.32885
