Track Name,Time,Geometry,Latitude,Longitude,Elevation,Ortho Height,Instrument Ht,Fix ID,Speed,Bearing,Horizontal Accuracy,Vertical Accuracy,PDOP,HDOP,VDOP,Satellites in View,Satellites in Use,Latitude_Smoothed,Longitude_Smoothed,Speed_Smoothed
Track 10,14-05-2025 22:44:02.200 -0500,POINTZ(-89.461333329 42.989051418 280.0715),42.989051418,-89.461333329,280.0715,0,0,1,22.0249,187.1,0.0,0.0,999,999,999,0,0,42.9890118242,-89.46133932400001,22.015859999999996
Track 10,14-05-2025 22:44:02.300 -0500,POINTZ(-89.461336339 42.989031663 280.0667),42.989031663,-89.461336339,280.0667,0,0,1,22.027,187.2,0.0,0.0,999,999,999,0,0,42.989001900333335,-89.46134083133335,22.01205
Track 10,14-05-2025 22:44:02.400 -0500,POINTZ(-89.461339317 42.989011869 280.0684),42.989011869,-89.461339317,280.0684,0,0,1,22.0203,187.2,0.0,0.0,999,999,999,0,0,42.988991973857146,-89.46134233842858,22.0094
Track 10,14-05-2025 22:44:02.500 -0500,POINTZ(-89.461342305 42.988992016 280.0706),42.988992016,-89.461342305,280.0706,0,0,1,21.9976,187.1,0.0,0.0,999,999,999,0,0,42.9889820395,-89.461343847125,22.0121125
Track 10,14-05-2025 22:44:02.600 -0500,POINTZ(-89.46134533 42.988972155 280.0728),42.988972155,-89.46134533,280.0728,0,0,1,22.0095,187.1,0.0,0.0,999,999,999,0,0,42.98897210111111,-89.46134535966667,22.01371111111111
Track 10,14-05-2025 22:44:02.700 -0500,POINTZ(-89.461348368 42.988952281 280.0807),42.988952281,-89.461348368,280.0807,0,0,1,21.993,187.2,0.0,0.0,999,999,999,0,0,42.9889621521,-89.4613468778,22.01514
Track 10,14-05-2025 22:44:02.800 -0500,POINTZ(-89.461351381 42.988932415 280.0828),42.988932415,-89.461351381,280.0828,0,0,1,21.9935,187.0,0.0,0.0,999,999,999,0,0,42.9889422739,-89.4613499119,22.018179999999997
Track 10,14-05-2025 22:44:02.900 -0500,POINTZ(-89.461354408 42.988912499 280.081),42.988912499,-89.461354408,280.081,0,0,1,22.0311,187.0,0.0,0.0,999,999,999,0,0,42.988922375899996,-89.4613529653,22.01442
Track 10,14-05-2025 22:44:03.000 -0500,POINTZ(-89.46135746 42.988892594 280.084),42.988892594,-89.46135746,280.084,0,0,1,22.0265,187.1,0.0,0.0,999,999,999,0,0,42.9889024665,-89.4613560375,22.005159999999997
Track 10,14-05-2025 22:44:03.100 -0500,POINTZ(-89.461360541 42.988872611 280.0896),42.988872611,-89.461360541,280.0896,0,0,1,22.028,187.1,0.0,0.0,999,999,999,0,0,42.9888825524,-89.46135912310001,22.00913
Track 10,14-05-2025 22:44:03.200 -0500,POINTZ(-89.46136367 42.988852636 280.0905),42.988852636,-89.46136367,280.0905,0,0,1,22.0553,187.2,0.0,0.0,999,999,999,0,0,42.9888626293,-89.46136221309999,22.01088
Track 10,14-05-2025 22:44:03.300 -0500,POINTZ(-89.461366873 42.988832683 280.0939),42.988832683,-89.461366873,280.0939,0,0,1,21.9894,187.2,0.0,0.0,999,999,999,0,0,42.9888426973,-89.4613653052,22.016640000000002
Track 10,14-05-2025 22:44:03.400 -0500,POINTZ(-89.461370039 42.988812775 280.097),42.988812775,-89.461370039,280.097,0,0,1,21.9277,187.2,0.0,0.0,999,999,999,0,0,42.9888227567,-89.4613684052,22.016389999999998
Track 10,14-05-2025 22:44:03.500 -0500,POINTZ(-89.461373161 42.988792875 280.1001),42.988792875,-89.461373161,280.1001,0,0,1,22.0373,187.0,0.0,0.0,999,999,999,0,0,42.9888028159,-89.46137151880001,22.007799999999996
Track 10,14-05-2025 22:44:03.600 -0500,POINTZ(-89.46137623 42.988772924 280.1029),42.988772924,-89.46137623,280.1029,0,0,1,22.027,186.9,0.0,0.0,999,999,999,0,0,42.988782878799995,-89.4613746551,21.998739999999998
Track 10,14-05-2025 22:44:03.700 -0500,POINTZ(-89.461379289 42.988752961 280.106),42.988752961,-89.461379289,280.106,0,0,1,22.0506,186.9,0.0,0.0,999,999,999,0,0,42.9887629543,-89.46137781770001,21.99493
