Time,Track Name_lead,Geometry_lead,Latitude_lead,Longitude_lead,Elevation_lead,Ortho Height_lead,Instrument Ht_lead,Fix ID_lead,Speed_lead,Bearing_lead,Horizontal Accuracy_lead,Vertical Accuracy_lead,PDOP_lead,HDOP_lead,VDOP_lead,Satellites in View_lead,Satellites in Use_lead,Track Name_follow,Geometry_follow,Latitude_follow,Longitude_follow,Elevation_follow,Ortho Height_follow,Instrument Ht_follow,Fix ID_follow,Speed_follow,Bearing_follow,Horizontal Accuracy_follow,Vertical Accuracy_follow,PDOP_follow,HDOP_follow,VDOP_follow,Satellites in View_follow,Satellites in Use_follow,Latitude_lead_smoothed,Longitude_lead_smoothed,Speed_lead_smoothed,Latitude_follow_smoothed,Longitude_follow_smoothed,Speed_follow_smoothed
2025-05-20 22:56:50-05:00,Track 4,POINTZ(-89.437122476 43.015586086 266.2736),43.015586086,-89.437122476,266.2736,0.0,0.0,1.0,17.5801,89.2,1.394,2.266,1.0,0.5,0.8,32.0,31.0,Track 4,POINTZ(-89.437623015 43.015582357 262.2935),43.015582357,-89.437623015,262.2935,0,0,9901,18.4624,88.8,0,0,999,999,999,0,0,43.0155868068,-89.4370798548,17.535020000000003,43.015582966400004,-89.4375778746,18.41732
2025-05-20 22:56:50.100000-05:00,,,43.0155864464,-89.4371011654,,,,,17.557560000000002,,,,,,,,,Track 4,POINTZ(-89.437600439 43.015582785 262.2063),43.015582785,-89.437600439,262.2063,0,0,9901,18.4557,88.7,0,0,999,999,999,0,0,43.015586987,-89.4370691995,17.523750000000003,43.015583095833335,-89.437566592,18.413166666666665
2025-05-20 22:56:50.200000-05:00,,,43.0155868068,-89.4370798548,,,,,17.535020000000003,,,,,,,,,Track 4,POINTZ(-89.437577874 43.015582887 262.1199),43.015582887,-89.437577874,262.1199,0,0,9901,18.4048,89.0,0,0,999,999,999,0,0,43.01558716111429,-89.4370585624,17.51684857142857,43.01558321142857,-89.43755531242857,18.409985714285714
2025-05-20 22:56:50.300000-05:00,,,43.0155871672,-89.4370585442,,,,,17.51248,,,,,,,,,Track 4,POINTZ(-89.437555309 43.015583265 262.0053),43.015583265,-89.437555309,262.0053,0,0,9901,18.3713,89.4,0,0,999,999,999,0,0,43.015587331425,-89.437047936675,17.512677500000002,43.0155833285,-89.437544029625,18.41235
2025-05-20 22:56:50.400000-05:00,,,43.0155875276,-89.43703723360001,,,,,17.48994,,,,,,,,,Track 4,POINTZ(-89.437532736 43.015583538 261.9055),43.015583538,-89.437532736,261.9055,0,0,9901,18.3924,89.4,0,0,999,999,999,0,0,43.015587499199995,-89.43703731853333,17.510326666666668,43.01558344288889,-89.43753274355555,18.41071111111111
2025-05-20 22:56:50.500000-05:00,Track 4,POINTZ(-89.437015923 43.015587888 265.5943),43.015587888,-89.437015923,265.5943,0.0,0.0,1.0,17.4674,89.4,1.456,2.287,1.0,0.5,0.8,32.0,31.0,Track 4,POINTZ(-89.437510179 43.015583743 261.8147),43.015583743,-89.437510179,261.8147,0,0,9901,18.3924,89.4,0,0,999,999,999,0,0,43.0155876652,-89.43702670569999,17.50925,43.0155835563,-89.4375214614,18.40718
2025-05-20 22:56:50.600000-05:00,,,43.0155882058,-89.4369947398,,,,,17.475440000000003,,,,,,,,,Track 4,POINTZ(-89.437487635 43.015583905 261.7369),43.015583905,-89.437487635,261.7369,0,0,9901,18.3909,89.4,0,0,999,999,999,0,0,43.0155880043,-89.4370054588,17.502000000000002,43.01558380030001,-89.43749889739999,18.400129999999997
2025-05-20 22:56:50.700000-05:00,,,43.0155885236,-89.4369735566,,,,,17.48348,,,,,,,,,Track 4,POINTZ(-89.43746505 43.015584148 261.631),43.015584148,-89.43746505,261.631,0,0,9901,18.4289,89.3,0,0,999,999,999,0,0,43.01558833522,-89.43698425907999,17.492292,43.015584028499994,-89.4374763375,18.39324
2025-05-20 22:56:50.800000-05:00,,,43.0155888414,-89.4369523734,,,,,17.49152,,,,,,,,,Track 4,POINTZ(-89.437442455 43.015584358 261.5552),43.015584358,-89.437442455,261.5552,0,0,9901,18.3976,89.3,0,0,999,999,999,0,0,43.01558865796,-89.43696310653999,17.480126000000002,43.0155842688,-89.43745377740001,18.39123
2025-05-20 22:56:50.900000-05:00,,,43.0155891592,-89.4369311902,,,,,17.49956,,,,,,,,,Track 4,POINTZ(-89.437419922 43.015584577 261.4432),43.015584577,-89.437419922,261.4432,0,0,9901,18.3754,89.1,0,0,999,999,999,0,0,43.01558897252001,-89.43694200118,17.465502,43.0155844886,-89.4374312173,18.39365
