Time,Track Name_lead,Geometry_lead,Latitude_lead,Longitude_lead,Elevation_lead,Ortho Height_lead,Instrument Ht_lead,Fix ID_lead,Speed_lead,Bearing_lead,Horizontal Accuracy_lead,Vertical Accuracy_lead,PDOP_lead,HDOP_lead,VDOP_lead,Satellites in View_lead,Satellites in Use_lead,Track Name_follow,Geometry_follow,Latitude_follow,Longitude_follow,Elevation_follow,Ortho Height_follow,Instrument Ht_follow,Fix ID_follow,Speed_follow,Bearing_follow,Horizontal Accuracy_follow,Vertical Accuracy_follow,PDOP_follow,HDOP_follow,VDOP_follow,Satellites in View_follow,Satellites in Use_follow,Latitude_lead_smoothed,Longitude_lead_smoothed,Speed_lead_smoothed,Latitude_follow_smoothed,Longitude_follow_smoothed,Speed_follow_smoothed
2025-05-20 22:55:21-05:00,Track 4,POINTZ(-89.456591062 43.015374654 279.7816),43.015374654,-89.456591062,279.7816,0.0,0.0,1.0,17.8908,89.9,1.391,2.185,1.0,0.5,0.8,32.0,31.0,Track 4,POINTZ(-89.456965999 43.015373673 281.4081),43.015373673,-89.456965999,281.4081,0,0,9901,17.1115,90.4,0,0,999,999,999,0,0,43.0153744884,-89.4565469704,17.8906,43.015373530800005,-89.4569240296,17.1019
2025-05-20 22:55:21.100000-05:00,,,43.0153745712,-89.4565690162,,,,,17.8907,,,,,,,,,Track 4,POINTZ(-89.456945035 43.015373585 281.4008),43.015373585,-89.456945035,281.4008,0,0,9901,17.1027,90.4,0,0,999,999,999,0,0,43.015374447,-89.4565359475,17.89055,43.015373500833334,-89.45691353233333,17.104433333333333
2025-05-20 22:55:21.200000-05:00,,,43.0153744884,-89.4565469704,,,,,17.8906,,,,,,,,,Track 4,POINTZ(-89.456924032 43.015373523 281.3775),43.015373523,-89.456924032,281.3775,0,0,9901,17.1017,90.3,0,0,999,999,999,0,0,43.01537439728571,-89.45652489174286,17.89158857142857,43.01537347428571,-89.45690304028572,17.105
2025-05-20 22:55:21.300000-05:00,,,43.0153744056,-89.4565249246,,,,,17.8905,,,,,,,,,Track 4,POINTZ(-89.45690303 43.01537347 281.3631),43.01537347,-89.45690303,281.3631,0,0,9901,17.1017,90.3,0,0,999,999,999,0,0,43.015374342375,-89.45651381545,17.8933075,43.01537344725,-89.45689255225,17.10285
2025-05-20 22:55:21.400000-05:00,,,43.0153743228,-89.4565028788,,,,,17.8904,,,,,,,,,Track 4,POINTZ(-89.456882052 43.015373403 281.3422),43.015373403,-89.456882052,281.3422,0,0,9901,17.0919,90.2,0,0,999,999,999,0,0,43.015374283999996,-89.45650272546666,17.89548,43.015373421777774,-89.45688206366667,17.103866666666665
2025-05-20 22:55:21.500000-05:00,Track 4,POINTZ(-89.456480833 43.01537424 279.9028),43.01537424,-89.456480833,279.9028,0.0,0.0,1.0,17.8903,90.2,1.336,2.124,1.0,0.5,0.8,32.0,31.0,Track 4,POINTZ(-89.456861046 43.015373351 281.3276),43.015373351,-89.456861046,281.3276,0,0,9901,17.1171,90.2,0,0,999,999,999,0,0,43.0153742232,-89.4564916259,17.89797,43.0153733976,-89.4568715762,17.10432
2025-05-20 22:55:21.600000-05:00,,,43.015374099,-89.4564585572,,,,,17.89782,,,,,,,,,Track 4,POINTZ(-89.456840088 43.015373315 281.3013),43.015373315,-89.456840088,281.3013,0,0,9901,17.1084,90.2,0,0,999,999,999,0,0,43.015374111300005,-89.4564694651,17.901680000000002,43.015373346299995,-89.4568505988,17.10344
2025-05-20 22:55:21.700000-05:00,,,43.015373958,-89.4564362814,,,,,17.90534,,,,,,,,,Track 4,POINTZ(-89.456819136 43.015373258 281.2941),43.015373258,-89.456819136,281.2941,0,0,9901,17.0878,90.2,0,0,999,999,999,0,0,43.015373985240004,-89.45644728452001,17.909196,43.0153732994,-89.4568296167,17.10354
2025-05-20 22:55:21.800000-05:00,,,43.015373817,-89.4564140056,,,,,17.912860000000002,,,,,,,,,Track 4,POINTZ(-89.456798155 43.015373218 281.268),43.015373218,-89.456798155,281.268,0,0,9901,17.112,90.1,0,0,999,999,999,0,0,43.01537384502,-89.45642508415999,17.920517999999998,43.0153732531,-89.45680863369999,17.105539999999998
2025-05-20 22:55:21.900000-05:00,,,43.015373676,-89.4563917298,,,,,17.92038,,,,,,,,,Track 4,POINTZ(-89.456777189 43.01537318 281.2561),43.01537318,-89.456777189,281.2561,0,0,9901,17.1084,90.1,0,0,999,999,999,0,0,43.015373690640004,-89.45640286401999,17.935646,43.0153732036,-89.45678764329999,17.11289
2025-05-20 22:55:22-05:00,Track 4,POINTZ(-89.456369454 43.015373535 280.0216),43.015373535,-89.456369454,280.0216,0.0,0.0,1.0,17.9279,90.3,1.319,2.103,1.0,0.5,0.8,32.0,31.0,Track 4,POINTZ(-89.456756225 43.01537316 281.2287),43.01537316,-89.456756225,281.2287,0,0,9901,17.1027,90.1,0,0,999,999,999,0,0,43.015373522100006,-89.4563806241,17.95458,43.015373151199995,-89.4567666438,17.12287
2025-05-20 22:55:22.100000-05:00,,,43.015373310600005,-89.4563472104,,,,,17.96586,,,,,,,,,Track 4,POINTZ(-89.456735214 43.015373116 281.2087),43.015373116,-89.456735214,281.2087,0,0,9901,17.1037,90.1,0,0,999,999,999,0,0,43.0153733394,-89.4563583644,17.97732,43.0153730941,-89.4567456403,17.1293
2025-05-20 22:55:22.200000-05:00,,,43.0153730862,-89.4563249668,,,,,18.00382,,,,,,,,,Track 4,POINTZ(-89.456714202 43.01537306 281.1842),43.01537306,-89.456714202,281.1842,0,0,9901,17.1217,90.1,0,0,999,999,999,0,0,43.01537315584,-89.45633609526,18.00224,43.0153730301,-89.4567246192,17.13928
2025-05-20 22:55:22.300000-05:00,,,43.0153728618,-89.4563027232,,,,,18.04178,,,,,,,,,Track 4,POINTZ(-89.456693126 43.015372975 281.162),43.015372975,-89.456693126,281.162,0,0,9901,17.1752,90.3,0,0,999,999,999,0,0,43.01537297142001,-89.45631381668001,18.02934,43.015372963,-89.4567035819,17.152549999999998
2025-05-20 22:55:22.400000-05:00,,,43.0153726374,-89.4562804796,,,,,18.07974,,,,,,,,,Track 4,POINTZ(-89.456672057 43.015372879 281.1364),43.015372879,-89.456672057,281.1364,0,0,9901,17.1917,90.4,0,0,999,999,999,0,0,43.01537278614,-89.45629152865999,18.05862,43.015372892,-89.456682525,17.167520000000003
2025-05-20 22:55:22.500000-05:00,Track 4,POINTZ(-89.456258236 43.015372413 279.9971),43.015372413,-89.456258236,279.9971,0.0,0.0,1.0,18.1177,90.3,1.277,2.07,1.0,0.5,0.8,32.0,31.0,Track 4,POINTZ(-89.456651011 43.01537278 281.1071),43.01537278,-89.456651011,281.1071,0,0,9901,17.1814,90.4,0,0,999,999,999,0,0,43.0153726,-89.4562692312,18.09008,43.0153728174,-89.4566614461,17.183519999999998
2025-05-20 22:55:22.600000-05:00,,,43.0153722634,-89.4562358658,,,,,18.14702,,,,,,,,,Track 4,POINTZ(-89.456629877 43.015372675 281.0853),43.015372675,-89.456629877,281.0853,0,0,9901,17.2082,90.5,0,0,999,999,999,0,0,43.015372413,-89.4562469243,18.12372,43.0153727375,-89.456640343,17.20219
2025-05-20 22:55:22.700000-05:00,,,43.015372113800005,-89.4562134956,,,,,18.17634,,,,,,,,,Track 4,POINTZ(-89.456608763 43.015372587 281.0552),43.015372587,-89.456608763,281.0552,0,0,9901,17.2205,90.4,0,0,999,999,999,0,0,43.01537222526,-89.45622458206,18.15303,43.0153726538,-89.4566192214,17.220760000000002
2025-05-20 22:55:22.800000-05:00,,,43.0153719642,-89.4561911254,,,,,18.20566,,,,,,,,,Track 4,POINTZ(-89.456587586 43.015372508 281.0241),43.015372508,-89.456587586,281.0241,0,0,9901,17.2617,90.3,0,0,999,999,999,0,0,43.01537203678,-89.45620220448,18.178009999999997,43.0153725681,-89.45659807960001,17.23789
2025-05-20 22:55:22.900000-05:00,,,43.0153718146,-89.4561687552,,,,,18.23498,,,,,,,,,Track 4,POINTZ(-89.4565664 43.015372434 280.9927),43.015372434,-89.4565664,280.9927,0,0,9901,17.2684,90.2,0,0,999,999,999,0,0,43.01537184756,-89.45617979156,18.19866,43.0153724832,-89.45657692130001,17.24823
2025-05-20 22:55:23-05:00,Track 4,POINTZ(-89.456146385 43.015371665 280.0079),43.015371665,-89.456146385,280.0079,0.0,0.0,1.0,18.2643,90.2,1.261,2.061,1.0,0.5,0.8,32.0,31.0,Track 4,POINTZ(-89.456545194 43.015372361 280.961),43.015372361,-89.456545194,280.961,0,0,9901,17.2894,90.1,0,0,999,999,999,0,0,43.0153716576,-89.45615734329999,18.214980000000004,43.015372398699995,-89.4565557492,17.25759
2025-05-20 22:55:23.100000-05:00,,,43.0153714332,-89.456123788,,,,,18.25896,,,,,,,,,Track 4,POINTZ(-89.456523998 43.015372279 280.9247),43.015372279,-89.456523998,280.9247,0,0,9901,17.2894,90.2,0,0,999,999,999,0,0,43.0153714669,-89.4561348597,18.22697,43.0153723148,-89.4565345624,17.2686
2025-05-20 22:55:23.200000-05:00,,,43.0153712014,-89.456101191,,,,,18.25362,,,,,,,,,Track 4,POINTZ(-89.456502784 43.015372203 280.8898),43.015372203,-89.456502784,280.8898,0,0,9901,17.293,90.3,0,0,999,999,999,0,0,43.01537126256,-89.45611235736,18.236306,43.0153722354,-89.4565133653,17.27626
2025-05-20 22:55:23.300000-05:00,,,43.0153709696,-89.45607859399999,,,,,18.24828,,,,,,,,,Track 4,POINTZ(-89.456481543 43.015372126 280.859),43.015372126,-89.456481543,280.859,0,0,9901,17.2786,90.4,0,0,999,999,999,0,0,43.01537104458,-89.45608983627999,18.242988,43.0153721609,-89.45649215289998,17.285519999999998
2025-05-20 22:55:23.400000-05:00,,,43.0153707378,-89.45605599699999,,,,,18.24294,,,,,,,,,Track 4,POINTZ(-89.456460336 43.015372034 280.8229),43.015372034,-89.456460336,280.8229,0,0,9901,17.2853,90.3,0,0,999,999,999,0,0,43.01537081296,-89.45606729645999,18.247016,43.015372089,-89.4564709362,17.29076
2025-05-20 22:55:23.500000-05:00,Track 4,POINTZ(-89.4560334 43.015370506 279.9605),43.015370506,-89.4560334,279.9605,0.0,0.0,1.0,18.2376,90.4,1.215,2.019,1.0,0.5,0.8,32.0,31.0,Track 4,POINTZ(-89.456439143 43.015371941 280.7915),43.015371941,-89.456439143,280.7915,0,0,9901,17.2915,90.3,0,0,999,999,999,0,0,43.0153705677,-89.45604473789999,18.248389999999997,43.0153720218,-89.45644971200001,17.29785
2025-05-20 22:55:23.600000-05:00,,,43.01537022,-89.45601084239999,,,,,18.24038,,,,,,,,,Track 4,POINTZ(-89.456417906 43.015371881 280.753),43.015371881,-89.456417906,280.753,0,0,9901,17.2848,90.3,0,0,999,999,999,0,0,43.0153703088,-89.45602216059999,18.24711,43.015371959099994,-89.45642848089999,17.30336
2025-05-20 22:55:23.700000-05:00,,,43.015369934,-89.4559882848,,,,,18.24316,,,,,,,,,Track 4,POINTZ(-89.456396639 43.015371842 280.7166),43.015371842,-89.456396639,280.7166,0,0,9901,17.3131,90.2,0,0,999,999,999,0,0,43.01537004658,-89.45599954763999,18.24373,43.0153719031,-89.4564072432,17.31196
2025-05-20 22:55:23.800000-05:00,,,43.015369648,-89.4559657272,,,,,18.24594,,,,,,,,,Track 4,POINTZ(-89.456375419 43.015371789 280.678),43.015371789,-89.456375419,280.678,0,0,9901,17.3141,90.2,0,0,999,999,999,0,0,43.01536978104,-89.45597689902,18.23825,43.015371854099996,-89.4563859939,17.322409999999998
