Time,Track Name_lead,Geometry_lead,Latitude_lead,Longitude_lead,Elevation_lead,Ortho Height_lead,Instrument Ht_lead,Fix ID_lead,Speed_lead,Bearing_lead,Horizontal Accuracy_lead,Vertical Accuracy_lead,PDOP_lead,HDOP_lead,VDOP_lead,Satellites in View_lead,Satellites in Use_lead,Track Name_follow,Geometry_follow,Latitude_follow,Longitude_follow,Elevation_follow,Ortho Height_follow,Instrument Ht_follow,Fix ID_follow,Speed_follow,Bearing_follow,Horizontal Accuracy_follow,Vertical Accuracy_follow,PDOP_follow,HDOP_follow,VDOP_follow,Satellites in View_follow,Satellites in Use_follow,Latitude_lead_smoothed,Longitude_lead_smoothed,Speed_lead_smoothed,Latitude_follow_smoothed,Longitude_follow_smoothed,Speed_follow_smoothed
2025-05-20 23:08:08-05:00,Track 7,POINTZ(-89.43627379 43.01572552 254.4037),43.01572552,-89.43627379,254.4037,0.0,0.0,1.0,10.8568,269.1,1.525,2.317,1.0,0.5,0.8,31.0,29.0,Track 7,POINTZ(-89.435917048 43.015728351 256.3201),43.015728351,-89.435917048,256.3201,0,0,9901,10.897,269.2,0,0,999,999,999,0,0,43.0157252468,-89.4363002732,10.855799999999999,43.0157281054,-89.4359435416,10.87672
2025-05-20 23:08:08.100000-05:00,,,43.0157253834,-89.4362870316,,,,,10.8563,,,,,,,,,Track 7,POINTZ(-89.435930163 43.0157282 256.3725),43.0157282,-89.435930163,256.3725,0,0,9901,10.8656,269.4,0,0,999,999,999,0,0,43.0157251785,-89.436306894,10.85555,43.01572805116666,-89.43595020716667,10.8758
2025-05-20 23:08:08.200000-05:00,,,43.0157252468,-89.4363002732,,,,,10.8558,,,,,,,,,Track 7,POINTZ(-89.435943488 43.015728101 256.4014),43.015728101,-89.435943488,256.4014,0,0,9901,10.861,269.4,0,0,999,999,999,0,0,43.01572510691428,-89.4363135316,10.854134285714284,43.015728000857145,-89.43595687142859,10.876842857142858
2025-05-20 23:08:08.300000-05:00,,,43.0157251102,-89.43631351479999,,,,,10.8553,,,,,,,,,Track 7,POINTZ(-89.435956816 43.015727986 256.4305),43.015727986,-89.435956816,256.4305,0,0,9901,10.8728,269.5,0,0,999,999,999,0,0,43.015725033275004,-89.4363201797,10.85199,43.015727953,-89.435963534875,10.875375
2025-05-20 23:08:08.400000-05:00,,,43.0157249736,-89.43632675639999,,,,,10.8548,,,,,,,,,Track 7,POINTZ(-89.435970193 43.015727889 256.4599),43.015727889,-89.435970193,256.4599,0,0,9901,10.8872,269.6,0,0,999,999,999,0,0,43.01572495826667,-89.4363268348,10.849359999999999,43.01572790544444,-89.43597019677777,10.869366666666668
2025-05-20 23:08:08.500000-05:00,Track 7,POINTZ(-89.436339998 43.015724837 254.5008),43.015724837,-89.436339998,254.5008,0.0,0.0,1.0,10.8543,269.2,1.804,2.384,1.0,0.5,0.8,31.0,29.0,Track 7,POINTZ(-89.435983535 43.01572778 256.4837),43.01572778,-89.435983535,256.4837,0,0,9901,10.8712,269.5,0,0,999,999,999,0,0,43.015724882300006,-89.4363334948,10.84639,43.0157278604,-89.43597685770001,10.864920000000001
2025-05-20 23:08:08.600000-05:00,,,43.0157246774,-89.43635335719999,,,,,10.84564,,,,,,,,,Track 7,POINTZ(-89.435996857 43.015727699 256.5101),43.015727699,-89.435996857,256.5101,0,0,9901,10.8831,269.5,0,0,999,999,999,0,0,43.0157247342,-89.43634679520001,10.84181,43.0157277596,-89.4359901671,10.85792
2025-05-20 23:08:08.700000-05:00,,,43.0157245178,-89.4363667164,,,,,10.83698,,,,,,,,,Track 7,POINTZ(-89.436010179 43.015727618 256.5346),43.015727618,-89.436010179,256.5346,0,0,9901,10.8651,269.5,0,0,999,999,999,0,0,43.0157245824,-89.43636012518,10.836056000000001,43.0157276744,-89.43600349440001,10.855599999999999
2025-05-20 23:08:08.800000-05:00,,,43.0157243582,-89.4363800756,,,,,10.82832,,,,,,,,,Track 7,POINTZ(-89.436023492 43.015727525 256.5577),43.015727525,-89.436023492,256.5577,0,0,9901,10.8213,269.4,0,0,999,999,999,0,0,43.0157244269,-89.43637348474,10.829128,43.0157275918,-89.4360168187,10.854980000000001
2025-05-20 23:08:08.900000-05:00,,,43.0157241986,-89.43639343480001,,,,,10.81966,,,,,,,,,Track 7,POINTZ(-89.436036806 43.015727455 256.5849),43.015727455,-89.436036806,256.5849,0,0,9901,10.8249,269.5,0,0,999,999,999,0,0,43.0157242677,-89.43638687388,10.821026,43.0157275116,-89.4360301401,10.8522
2025-05-20 23:08:09-05:00,Track 7,POINTZ(-89.436406794 43.015724039 254.6046),43.015724039,-89.436406794,254.6046,0.0,0.0,1.0,10.811,269.2,1.85,2.397,1.0,0.5,0.8,31.0,29.0,Track 7,POINTZ(-89.436050142 43.015727343 256.6134),43.015727343,-89.436050142,256.6134,0,0,9901,10.827,269.5,0,0,999,999,999,0,0,43.0157241048,-89.4364002926,10.81175,43.01572743,-89.4360434543,10.84855
2025-05-20 23:08:09.100000-05:00,,,43.0157238654,-89.4364203314,,,,,10.79876,,,,,,,,,Track 7,POINTZ(-89.436063436 43.015727348 256.643),43.015727348,-89.436063436,256.643,0,0,9901,10.8424,269.6,0,0,999,999,999,0,0,43.0157239382,-89.43641374090001,10.801300000000001,43.0157273505,-89.4360567649,10.84722
2025-05-20 23:08:09.200000-05:00,,,43.0157236918,-89.43643386880001,,,,,10.78652,,,,,,,,,Track 7,POINTZ(-89.436076731 43.015727275 256.6697),43.015727275,-89.436076731,256.6697,0,0,9901,10.8548,269.6,0,0,999,999,999,0,0,43.01572377532,-89.43642718994,10.792344,43.0157272691,-89.4360700713,10.84305
2025-05-20 23:08:09.300000-05:00,,,43.0157235182,-89.4364474062,,,,,10.77428,,,,,,,,,Track 7,POINTZ(-89.43609003 43.015727184 256.6988),43.015727184,-89.43609003,256.6988,0,0,9901,10.845,269.7,0,0,999,999,999,0,0,43.015723616159995,-89.43644063972002,10.784882,43.015727186,-89.4360833712,10.838930000000001
2025-05-20 23:08:09.400000-05:00,,,43.0157233446,-89.43646094360001,,,,,10.76204,,,,,,,,,Track 7,POINTZ(-89.436103335 43.015727073 256.732),43.015727073,-89.436103335,256.732,0,0,9901,10.8507,269.3,0,0,999,999,999,0,0,43.01572346072,-89.43645409024,10.778914,43.015727105500005,-89.4360966662,10.838159999999998
