Time,Track Name_lead,Geometry_lead,Latitude_lead,Longitude_lead,Elevation_lead,Ortho Height_lead,Instrument Ht_lead,Fix ID_lead,Speed_lead,Bearing_lead,Horizontal Accuracy_lead,Vertical Accuracy_lead,PDOP_lead,HDOP_lead,VDOP_lead,Satellites in View_lead,Satellites in Use_lead,Track Name_follow,Geometry_follow,Latitude_follow,Longitude_follow,Elevation_follow,Ortho Height_follow,Instrument Ht_follow,Fix ID_follow,Speed_follow,Bearing_follow,Horizontal Accuracy_follow,Vertical Accuracy_follow,PDOP_follow,HDOP_follow,VDOP_follow,Satellites in View_follow,Satellites in Use_follow,Latitude_lead_smoothed,Longitude_lead_smoothed,Speed_lead_smoothed,Latitude_follow_smoothed,Longitude_follow_smoothed,Speed_follow_smoothed
2025-06-10 23:26:27-05:00,Track 12,POINTZ(-89.437901169 43.015553686 264.8472),43.015553686,-89.437901169,264.8472,0.0,0.0,1.0,8.4822,89.0,1.669,2.435,1.0,0.6,0.8,25.0,24.0,Track 12,POINTZ(-89.438166767 43.015567117 261.0832),43.015567117,-89.438166767,261.0832,0,0,1,8.6684,89.2,0,0,999,999,999,0,0,43.015553934799996,-89.437880211,8.48156,43.0155673434,-89.4381457292,8.67632
2025-06-10 23:26:27.100000-05:00,,,43.0155538104,-89.43789069,,,,,8.48188,,,,,,,,,Track 12,POINTZ(-89.438156191 43.015567269 261.0684),43.015567269,-89.438156191,261.0684,0,0,1,8.6473,89.2,0,0,999,999,999,0,0,43.015553997000005,-89.4378749715,8.4814,43.01556739633333,-89.43814047283333,8.670366666666666
2025-06-10 23:26:27.200000-05:00,,,43.0155539348,-89.437880211,,,,,8.48156,,,,,,,,,Track 12,POINTZ(-89.438145619 43.015567397 261.0531),43.015567397,-89.438145619,261.0531,0,0,1,8.6982,89.5,0,0,999,999,999,0,0,43.01555406451428,-89.43786977180001,8.479097142857144,43.01556745785714,-89.43813520814285,8.667285714285715
2025-06-10 23:26:27.300000-05:00,,,43.0155540592,-89.437869732,,,,,8.481240000000001,,,,,,,,,Track 12,POINTZ(-89.438135297 43.015567425 261.023),43.015567425,-89.438135297,261.023,0,0,1,8.6926,89.4,0,0,999,999,999,0,0,43.01555413535,-89.437864596975,8.475455,43.015567529625,-89.43812992025,8.66505
2025-06-10 23:26:27.400000-05:00,,,43.0155541836,-89.437859253,,,,,8.480920000000001,,,,,,,,,Track 12,POINTZ(-89.438124772 43.015567509 260.9982),43.015567509,-89.438124772,260.9982,0,0,1,8.6751,89.1,0,0,999,999,999,0,0,43.015554208400005,-89.43785943873334,8.47092,43.01556757444445,-89.43812466566666,8.66558888888889
2025-06-10 23:26:27.500000-05:00,Track 12,POINTZ(-89.437848774 43.015554308 264.6635),43.015554308,-89.437848774,264.6635,0.0,0.0,1.0,8.4806,88.7,1.72,2.465,1.0,0.6,0.8,25.0,24.0,Track 12,POINTZ(-89.438114191 43.015567661 260.9721),43.015567661,-89.438114191,260.9721,0,0,1,8.6406,89.0,0,0,999,999,999,0,0,43.015554283,-89.4378542921,8.46576,43.015567633299995,-89.4381193904,8.66062
2025-06-10 23:26:27.600000-05:00,,,43.0155544696,-89.4378385736,,,,,8.46528,,,,,,,,,Track 12,POINTZ(-89.43810362 43.015567827 260.9438),43.015567827,-89.43810362,260.9438,0,0,1,8.6488,89.0,0,0,999,999,999,0,0,43.01555442600001,-89.4378439524,8.457939999999999,43.0155677424,-89.4381088697,8.654499999999999
2025-06-10 23:26:27.700000-05:00,,,43.0155546312,-89.4378283732,,,,,8.44996,,,,,,,,,Track 12,POINTZ(-89.438092905 43.015568032 260.9231),43.015568032,-89.438092905,260.9231,0,0,1,8.6494,89.1,0,0,999,999,999,0,0,43.01555457224,-89.43783366058001,8.450008,43.01556785059999,-89.4380983724,8.64848
2025-06-10 23:26:27.800000-05:00,,,43.0155547928,-89.4378181728,,,,,8.43464,,,,,,,,,Track 12,POINTZ(-89.438082629 43.015567933 260.8661),43.015567933,-89.438082629,260.8661,0,0,1,8.6699,89.6,0,0,999,999,999,0,0,43.01555472172,-89.43782341663999,8.441964000000002,43.01556796,-89.43808790290001,8.640709999999999
2025-06-10 23:26:27.900000-05:00,,,43.0155549544,-89.4378079724,,,,,8.41932,,,,,,,,,Track 12,POINTZ(-89.438071913 43.015568163 260.8358),43.015568163,-89.438071913,260.8358,0,0,1,8.6159,89.5,0,0,999,999,999,0,0,43.01555487444001,-89.43781322058,8.433808,43.0155680594,-89.4380774313,8.63448
