Time,Track Name_lead,Geometry_lead,Latitude_lead,Longitude_lead,Elevation_lead,Ortho Height_lead,Instrument Ht_lead,Fix ID_lead,Speed_lead,Bearing_lead,Horizontal Accuracy_lead,Vertical Accuracy_lead,PDOP_lead,HDOP_lead,VDOP_lead,Satellites in View_lead,Satellites in Use_lead,Track Name_follow,Geometry_follow,Latitude_follow,Longitude_follow,Elevation_follow,Ortho Height_follow,Instrument Ht_follow,Fix ID_follow,Speed_follow,Bearing_follow,Horizontal Accuracy_follow,Vertical Accuracy_follow,PDOP_follow,HDOP_follow,VDOP_follow,Satellites in View_follow,Satellites in Use_follow,Latitude_lead_smoothed,Longitude_lead_smoothed,Speed_lead_smoothed,Latitude_follow_smoothed,Longitude_follow_smoothed,Speed_follow_smoothed
2025-06-10 22:37:11-05:00,Track 2,POINTZ(-89.428941351 43.015796457 246.5607),43.015796457,-89.428941351,246.5607,0.0,0.0,1.0,13.1307,269.8,1.479,2.312,0.9,0.5,0.8,27.0,27.0,Track 2,POINTZ(-89.42866533 43.015790615 249.288),43.015790615,-89.42866533,249.288,0,0,9901,13.8056,268.9,0,0,999,999,999,0,0,43.0157963126,-89.42897368060001,13.140979999999999,43.0157902986,-89.4286989596,13.68904
2025-06-10 22:37:11.100000-05:00,,,43.0157963848,-89.42895751580001,,,,,13.13584,,,,,,,,,Track 2,POINTZ(-89.428682151 43.015790424 249.2881),43.015790424,-89.428682151,249.2881,0,0,9901,13.7254,269.1,0,0,999,999,999,0,0,43.0157962765,-89.42898176300001,13.14355,43.015790246499996,-89.42870733033334,13.657633333333335
2025-06-10 22:37:11.200000-05:00,,,43.0157963126,-89.42897368060001,,,,,13.14098,,,,,,,,,Track 2,POINTZ(-89.428698998 43.015790265 249.2882),43.015790265,-89.428698998,249.2882,0,0,9901,13.6991,269.1,0,0,999,999,999,0,0,43.01579623771429,-89.42898984265715,13.148471428571428,43.015790193,-89.42871568,13.6335
2025-06-10 22:37:11.300000-05:00,,,43.0157962404,-89.4289898454,,,,,13.14612,,,,,,,,,Track 2,POINTZ(-89.428715735 43.015790059 249.3095),43.015790059,-89.428715735,249.3095,0,0,9901,13.6379,269.1,0,0,999,999,999,0,0,43.01579619725,-89.4289979206,13.1548625,43.015790138625,-89.4287240065,13.6085875
2025-06-10 22:37:11.400000-05:00,,,43.015796168200005,-89.4290060102,,,,,13.15126,,,,,,,,,Track 2,POINTZ(-89.428732584 43.01579013 249.2918),43.01579013,-89.428732584,249.2918,0,0,9901,13.5772,269.2,0,0,999,999,999,0,0,43.01579615566666,-89.4290059974,13.162233333333333,43.015790089333336,-89.42873231077778,13.587955555555556
2025-06-10 22:37:11.500000-05:00,Track 2,POINTZ(-89.429022175 43.015796096 246.5619),43.015796096,-89.429022175,246.5619,0.0,0.0,1.0,13.1564,269.8,1.535,2.33,0.9,0.5,0.8,27.0,27.0,Track 2,POINTZ(-89.428749184 43.015789986 249.3008),43.015789986,-89.428749184,249.3008,0,0,9901,13.5006,269.3,0,0,999,999,999,0,0,43.0157961133,-89.4290140734,13.17029,43.015790047399996,-89.42874059660001,13.56558
2025-06-10 22:37:11.600000-05:00,,,43.015796005,-89.4290383206,,,,,13.178,,,,,,,,,Track 2,POINTZ(-89.428765778 43.015789872 249.3097),43.015789872,-89.428765778,249.3097,0,0,9901,13.4887,269.4,0,0,999,999,999,0,0,43.0157960317,-89.4290302286,13.18366,43.01578995129999,-89.4287572176,13.51903
2025-06-10 22:37:11.700000-05:00,,,43.015795914,-89.4290544662,,,,,13.1996,,,,,,,,,Track 2,POINTZ(-89.428782292 43.015789758 249.3228),43.015789758,-89.428782292,249.3228,0,0,9901,13.4342,269.7,0,0,999,999,999,0,0,43.0157959523,-89.4290464057,13.194892,43.0157898703,-89.4287737957,13.48029
2025-06-10 22:37:11.800000-05:00,,,43.015795823,-89.4290706118,,,,,13.2212,,,,,,,,,Track 2,POINTZ(-89.428798745 43.015789695 249.3293),43.015789695,-89.428798745,249.3293,0,0,9901,13.4229,269.7,0,0,999,999,999,0,0,43.015795875100004,-89.42906260470001,13.203986,43.0157898042,-89.42879031909999,13.441660000000002
2025-06-10 22:37:11.900000-05:00,,,43.015795732,-89.4290867574,,,,,13.2428,,,,,,,,,Track 2,POINTZ(-89.428815169 43.01578967 249.3315),43.01578967,-89.428815169,249.3315,0,0,9901,13.3642,269.8,0,0,999,999,999,0,0,43.0157958001,-89.4290788256,13.210942,43.0157897561,-89.4288067977,13.40519
2025-06-10 22:37:12-05:00,Track 2,POINTZ(-89.429102903 43.015795641 246.5885),43.015795641,-89.429102903,246.5885,0.0,0.0,1.0,13.2644,269.6,1.864,2.441,0.9,0.5,0.8,27.0,27.0,Track 2,POINTZ(-89.42883154 43.015789654 249.3401),43.015789654,-89.42883154,249.3401,0,0,9901,13.3401,269.8,0,0,999,999,999,0,0,43.0157957273,-89.4290950684,13.21576,43.015789698000006,-89.4288231988,13.367590000000002
2025-06-10 22:37:12.100000-05:00,,,43.0157955908,-89.4291192868,,,,,13.24816,,,,,,,,,Track 2,POINTZ(-89.428847932 43.015789614 249.3517),43.015789614,-89.428847932,249.3517,0,0,9901,13.338,269.9,0,0,999,999,999,0,0,43.01579565670001,-89.4291113331,13.218440000000001,43.015789655700004,-89.4288395661,13.33682
2025-06-10 22:37:12.200000-05:00,,,43.0157955406,-89.4291356706,,,,,13.23192,,,,,,,,,Track 2,POINTZ(-89.428864232 43.015789604 249.3657),43.015789604,-89.428864232,249.3657,0,0,9901,13.3128,269.9,0,0,999,999,999,0,0,43.01579559738,-89.42912762318,13.219226,43.0157896248,-89.4288558843,13.30308
2025-06-10 22:37:12.300000-05:00,,,43.0157954904,-89.42915205439999,,,,,13.21568,,,,,,,,,Track 2,POINTZ(-89.428880521 43.015789578 249.3694),43.015789578,-89.428880521,249.3694,0,0,9901,13.2732,269.9,0,0,999,999,999,0,0,43.01579554934,-89.42914393864001,13.218118,43.0157896025,-89.42887216339999,13.27376
2025-06-10 22:37:12.400000-05:00,,,43.0157954402,-89.4291684382,,,,,13.19944,,,,,,,,,Track 2,POINTZ(-89.428896595 43.015789549 249.3635),43.015789549,-89.428896595,249.3635,0,0,9901,13.2012,270.0,0,0,999,999,999,0,0,43.01579551258,-89.42916027947999,13.215116,43.01578958820001,-89.42888840399999,13.24042
2025-06-10 22:37:12.500000-05:00,Track 2,POINTZ(-89.429184822 43.01579539 246.6202),43.01579539,-89.429184822,246.6202,0.0,0.0,1.0,13.1832,270.3,1.538,2.325,1.0,0.6,0.8,27.0,27.0,Track 2,POINTZ(-89.428912857 43.015789563 249.3733),43.015789563,-89.428912857,249.3733,0,0,9901,13.1929,270.0,0,0,999,999,999,0,0,43.0157954871,-89.4291766457,13.210220000000001,43.0157895744,-89.4289046086,13.21285
