Time,Track Name_lead,Geometry_lead,Latitude_lead,Longitude_lead,Elevation_lead,Ortho Height_lead,Instrument Ht_lead,Fix ID_lead,Speed_lead,Bearing_lead,Horizontal Accuracy_lead,Vertical Accuracy_lead,PDOP_lead,HDOP_lead,VDOP_lead,Satellites in View_lead,Satellites in Use_lead,Track Name_follow,Geometry_follow,Latitude_follow,Longitude_follow,Elevation_follow,Ortho Height_follow,Instrument Ht_follow,Fix ID_follow,Speed_follow,Bearing_follow,Horizontal Accuracy_follow,Vertical Accuracy_follow,PDOP_follow,HDOP_follow,VDOP_follow,Satellites in View_follow,Satellites in Use_follow,Latitude_lead_smoothed,Longitude_lead_smoothed,Speed_lead_smoothed,Latitude_follow_smoothed,Longitude_follow_smoothed,Speed_follow_smoothed
2025-05-20 22:59:38-05:00,Track 5,POINTZ(-89.438675861 43.015707291 259.592),43.015707291,-89.438675861,259.592,0.0,0.0,1.0,13.588,269.0,1.478,2.282,1.0,0.5,0.9,32.0,30.0,Track 5,POINTZ(-89.438247647 43.015705275 265.1148),43.015705275,-89.438247647,265.1148,0,0,9901,13.1188,269.6,0,0,999,999,999,0,0,43.015707014200004,-89.4387097358,13.598279999999999,43.0157050774,-89.4382800322,13.17492
2025-05-20 22:59:38.100000-05:00,,,43.0157071526,-89.4386927984,,,,,13.59314,,,,,,,,,Track 5,POINTZ(-89.438263895 43.015705293 265.1945),43.015705293,-89.438263895,265.1945,0,0,9901,13.1585,269.7,0,0,999,999,999,0,0,43.015706945,-89.43871820449999,13.60085,43.01570500116667,-89.43828813166665,13.185216666666667
2025-05-20 22:59:38.200000-05:00,,,43.0157070142,-89.4387097358,,,,,13.59828,,,,,,,,,Track 5,POINTZ(-89.438280039 43.01570512 265.2696),43.01570512,-89.438280039,265.2696,0,0,9901,13.1739,269.1,0,0,999,999,999,0,0,43.0157068654,-89.43872663065714,13.600539999999999,43.01570492657142,-89.43829624157142,13.201385714285715
2025-05-20 22:59:38.300000-05:00,,,43.0157068758,-89.4387266732,,,,,13.60342,,,,,,,,,Track 5,POINTZ(-89.438296182 43.015704942 265.3553),43.015704942,-89.438296182,265.3553,0,0,9901,13.2032,268.9,0,0,999,999,999,0,0,43.0157067793,-89.438735030225,13.59843,43.015704856875004,-89.438304361375,13.2157625
2025-05-20 22:59:38.400000-05:00,,,43.0157067374,-89.4387436106,,,,,13.60856,,,,,,,,,Track 5,POINTZ(-89.438312398 43.015704757 265.4284),43.015704757,-89.438312398,265.4284,0,0,9901,13.2202,268.7,0,0,999,999,999,0,0,43.015706688866665,-89.43874341206667,13.595120000000001,43.015704789888886,-89.438312497,13.22888888888889
2025-05-20 22:59:38.500000-05:00,Track 5,POINTZ(-89.438760548 43.015706599 259.9),43.015706599,-89.438760548,259.9,0.0,0.0,1.0,13.6137,268.9,1.817,2.399,1.0,0.5,0.9,32.0,30.0,Track 5,POINTZ(-89.438328629 43.01570462 265.4997),43.01570462,-89.438328629,265.4997,0,0,9901,13.2367,269.0,0,0,999,999,999,0,0,43.015706595400005,-89.4387517815,13.590969999999999,43.0157047174,-89.4383206417,13.24191
2025-05-20 22:59:38.600000-05:00,,,43.0157063878,-89.43877718760001,,,,,13.59868,,,,,,,,,Track 5,POINTZ(-89.438344901 43.015704479 265.569),43.015704479,-89.438344901,265.569,0,0,9901,13.2984,269.7,0,0,999,999,999,0,0,43.0157064206,-89.43876857000001,13.58603,43.015704583399994,-89.4383369146,13.269900000000002
2025-05-20 22:59:38.700000-05:00,,,43.0157061766,-89.4387938272,,,,,13.58366,,,,,,,,,Track 5,POINTZ(-89.4383612 43.015704369 265.6429),43.015704369,-89.4383612,265.6429,0,0,9901,13.3164,269.8,0,0,999,999,999,0,0,43.0157062404,-89.43878531874,13.580454,43.0157044413,-89.4383532005,13.294329999999999
2025-05-20 22:59:38.800000-05:00,,,43.0157059654,-89.4388104668,,,,,13.56864,,,,,,,,,Track 5,POINTZ(-89.438377582 43.015704254 265.7043),43.015704254,-89.438377582,265.7043,0,0,9901,13.3339,269.7,0,0,999,999,999,0,0,43.0157060548,-89.43880202772002,13.574242000000002,43.0157042985,-89.43836951429999,13.31892
2025-05-20 22:59:38.900000-05:00,,,43.0157057542,-89.4388271064,,,,,13.55362,,,,,,,,,Track 5,POINTZ(-89.438393944 43.015704065 265.7672),43.015704065,-89.438393944,265.7672,0,0,9901,13.3591,269.5,0,0,999,999,999,0,0,43.015705863799994,-89.43881869694,13.567394000000002,43.015704149,-89.4383858577,13.33965
