Track Name,Time,Geometry,Latitude,Longitude,Elevation,Ortho Height,Instrument Ht,Fix ID,Speed,Bearing,Horizontal Accuracy,Vertical Accuracy,PDOP,HDOP,VDOP,Satellites in View,Satellites in Use,Latitude_Smoothed,Longitude_Smoothed,Speed_Smoothed
Track 23,14-05-2025 23:11:40.600 -0500,POINTZ(-89.462366101 42.982949677 281.5481),42.982949677,-89.462366101,281.5481,0,0,1,10.882,186.9,0.0,0.0,999,999,999,0,0,42.982929619800004,-89.4623692354,10.89756
Track 23,14-05-2025 23:11:40.700 -0500,POINTZ(-89.462367667 42.982939614 281.5521),42.982939614,-89.462367667,281.5521,0,0,1,10.9042,186.7,0.0,0.0,999,999,999,0,0,42.98292464516667,-89.4623699785,10.907233333333332
Track 23,14-05-2025 23:11:40.800 -0500,POINTZ(-89.462369266 42.982929598 281.5558),42.982929598,-89.462369266,281.5558,0,0,1,10.8995,186.7,0.0,0.0,999,999,999,0,0,42.982919698857145,-89.46237073928572,10.921057142857142
Track 23,14-05-2025 23:11:40.900 -0500,POINTZ(-89.462370805 42.982919586 281.5585),42.982919586,-89.462370805,281.5585,0,0,1,10.8923,186.8,0.0,0.0,999,999,999,0,0,42.98291476325,-89.462371492375,10.9357875
Track 23,14-05-2025 23:11:41.000 -0500,POINTZ(-89.462372338 42.982909624 281.5659),42.982909624,-89.462372338,281.5659,0,0,1,10.9098,186.9,0.0,0.0,999,999,999,0,0,42.98290983066667,-89.4623722398889,10.945588888888889
Track 23,14-05-2025 23:11:41.100 -0500,POINTZ(-89.462373694 42.982899772 281.5762),42.982899772,-89.462373694,281.5762,0,0,1,10.9556,186.9,0.0,0.0,999,999,999,0,0,42.9829048923,-89.4623729738,10.95292
Track 23,14-05-2025 23:11:41.200 -0500,POINTZ(-89.462375304 42.982890021 281.5784),42.982890021,-89.462375304,281.5784,0,0,1,11.004,186.9,0.0,0.0,999,999,999,0,0,42.9828949867,-89.4623744866,10.96661
Track 23,14-05-2025 23:11:41.300 -0500,POINTZ(-89.462376764 42.982880214 281.5832),42.982880214,-89.462376764,281.5832,0,0,1,11.0389,187.0,0.0,0.0,999,999,999,0,0,42.9828851084,-89.4623760187,10.980500000000001
Track 23,14-05-2025 23:11:41.400 -0500,POINTZ(-89.46237822 42.98287037 281.5911),42.98287037,-89.46237822,281.5911,0,0,1,11.024,187.0,0.0,0.0,999,999,999,0,0,42.9828752446,-89.4623775417,10.99434
Track 23,14-05-2025 23:11:41.500 -0500,POINTZ(-89.462379579 42.982860447 281.6049),42.982860447,-89.462379579,281.6049,0,0,1,11.0189,187.1,0.0,0.0,999,999,999,0,0,42.9828653878,-89.4623790954,11.01142
