Track Name,Time,Geometry,Latitude,Longitude,Elevation,Ortho Height,Instrument Ht,Fix ID,Speed,Bearing,Horizontal Accuracy,Vertical Accuracy,PDOP,HDOP,VDOP,Satellites in View,Satellites in Use,Latitude_Smoothed,Longitude_Smoothed,Speed_Smoothed
Track 1,20-05-2025 23:32:53.100 -0500,POINTZ(-89.469982579 43.015555537 275.3051),43.015555537,-89.469982579,275.3051,0,0,9901,12.5921,268.8,0,0,999,999,999,0,0,43.0155549102,-89.4700132058,12.49978
Track 1,20-05-2025 23:32:53.200 -0500,POINTZ(-89.469997912 43.015555255 275.31),43.015555255,-89.469997912,275.31,0,0,9901,12.4424,268.4,0,0,999,999,999,0,0,43.01555475833334,-89.47002090916668,12.489616666666668
Track 1,20-05-2025 23:32:53.300 -0500,POINTZ(-89.47001338 43.01555497 275.2954),43.01555497,-89.47001338,275.2954,0,0,9901,12.5061,268.4,0,0,999,999,999,0,0,43.01555456914286,-89.47002854157142,12.492999999999999
Track 1,20-05-2025 23:32:53.400 -0500,POINTZ(-89.47002835 43.015554537 275.3142),43.015554537,-89.47002835,275.3142,0,0,9901,12.4825,268.2,0,0,999,999,999,0,0,43.015554313624996,-89.4700360405,12.478175
Track 1,20-05-2025 23:32:53.500 -0500,POINTZ(-89.470043808 43.015554252 275.3009),43.015554252,-89.470043808,275.3009,0,0,9901,12.4758,268.2,0,0,999,999,999,0,0,43.01555417644445,-89.47004381322222,12.482999999999999
Track 1,20-05-2025 23:32:53.600 -0500,POINTZ(-89.470059426 43.015553999 275.3063),43.015553999,-89.470059426,275.3063,0,0,9901,12.4388,268.2,0,0,999,999,999,0,0,43.0155535957,-89.4700552254,12.48557
Track 1,20-05-2025 23:32:53.700 -0500,POINTZ(-89.470074336 43.015553434 275.2081),43.015553434,-89.470074336,275.2081,0,0,9901,12.5133,268.3,0,0,999,999,999,0,0,43.0155524913,-89.47007427470001,12.49097
Track 1,20-05-2025 23:32:53.800 -0500,POINTZ(-89.470088533 43.015552525 275.2861),43.015552525,-89.470088533,275.2861,0,0,9901,12.3744,267.4,0,0,999,999,999,0,0,43.015551465499996,-89.4700934503,12.517199999999999
Track 1,20-05-2025 23:32:53.900 -0500,POINTZ(-89.470105995 43.015553079 275.2445),43.015553079,-89.470105995,275.2445,0,0,9901,12.5216,267.3,0,0,999,999,999,0,0,43.0155505743,-89.4701126808,12.49982
Track 1,20-05-2025 23:32:54.000 -0500,POINTZ(-89.470157935 43.015548369 269.2102),43.015548369,-89.470157935,269.2102,0,0,1,12.5087,267.8,0,0,999,999,999,0,0,43.0155498175,-89.4701320182,12.487779999999999
Track 1,20-05-2025 23:32:54.100 -0500,POINTZ(-89.470173072 43.015544493 268.5362),43.015544493,-89.470173072,268.5362,0,0,1,12.6461,267.2,0,0,999,999,999,0,0,43.015549134699995,-89.4701513482,12.465969999999999
Track 1,20-05-2025 23:32:54.200 -0500,POINTZ(-89.470189668 43.015544997 268.1962),43.015544997,-89.470189668,268.1962,0,0,1,12.7047,267.3,0,0,999,999,999,0,0,43.0155484747,-89.4701706411,12.46118
Track 1,20-05-2025 23:32:54.300 -0500,POINTZ(-89.470205685 43.015546058 268.0503),43.015546058,-89.470205685,268.0503,0,0,1,12.3323,268.8,0,0,999,999,999,0,0,43.015547877799996,-89.4701899754,12.46962
Track 1,20-05-2025 23:32:54.400 -0500,POINTZ(-89.470221724 43.015546969 268.023),43.015546969,-89.470221724,268.023,0,0,1,12.3621,268.0,0,0,999,999,999,0,0,43.0155473829,-89.4702094109,12.49267
Track 1,20-05-2025 23:32:54.500 -0500,POINTZ(-89.470237108 43.015547424 268.0265),43.015547424,-89.470237108,268.0265,0,0,1,12.2577,268.1,0,0,999,999,999,0,0,43.0155469068,-89.4702286156,12.49725
Track 1,20-05-2025 23:32:54.600 -0500,POINTZ(-89.470252355 43.015547399 268.0357),43.015547399,-89.470252355,268.0357,0,0,1,12.3909,267.6,0,0,999,999,999,0,0,43.0155469447,-89.4702441296,12.49432
Track 1,20-05-2025 23:32:54.700 -0500,POINTZ(-89.470267679 43.015547465 268.0577),43.015547465,-89.470267679,268.0577,0,0,1,12.5977,268.5,0,0,999,999,999,0,0,43.015547388499996,-89.4702596077,12.46247
Track 1,20-05-2025 23:32:54.800 -0500,POINTZ(-89.470282888 43.015547576 268.0666),43.015547576,-89.470282888,268.0666,0,0,1,12.6049,268.1,0,0,999,999,999,0,0,43.015547804099995,-89.4702749259,12.425229999999999
Track 1,20-05-2025 23:32:54.900 -0500,POINTZ(-89.470298042 43.015548318 268.1129),43.015548318,-89.470298042,268.1129,0,0,1,12.5674,268.5,0,0,999,999,999,0,0,43.0155481218,-89.4702901457,12.42811
Track 1,20-05-2025 23:32:55.000 -0500,POINTZ(-89.470313075 43.015548748 268.198),43.015548748,-89.470313075,268.198,0,0,1,12.4794,268.3,0,0,999,999,999,0,0,43.0155483419,-89.4703052719,12.427290000000001
Track 1,20-05-2025 23:32:55.100 -0500,POINTZ(-89.470327853 43.015548931 268.2751),43.015548931,-89.470327853,268.2751,0,0,1,12.3276,267.8,0,0,999,999,999,0,0,43.0155485076,-89.47032036099999,12.44082
Track 1,20-05-2025 23:32:55.200 -0500,POINTZ(-89.47034285 43.015549153 268.333),43.015549153,-89.47034285,268.333,0,0,1,12.3323,268.0,0,0,999,999,999,0,0,43.015548692,-89.4703354196,12.44458
Track 1,20-05-2025 23:32:55.300 -0500,POINTZ(-89.470357883 43.015549235 268.3849),43.015549235,-89.470357883,268.3849,0,0,1,12.3611,268.1,0,0,999,999,999,0,0,43.0155488738,-89.4703504468,12.43337
Track 1,20-05-2025 23:32:55.400 -0500,POINTZ(-89.470372986 43.01554917 268.433),43.01554917,-89.470372986,268.433,0,0,1,12.3539,268.1,0,0,999,999,999,0,0,43.0155490319,-89.4703654563,12.42061
Track 1,20-05-2025 23:32:55.500 -0500,POINTZ(-89.470387999 43.015549081 268.4874),43.015549081,-89.470387999,268.4874,0,0,1,12.393,268.6,0,0,999,999,999,0,0,43.015549101199994,-89.4703804316,12.41037
Track 1,20-05-2025 23:32:55.600 -0500,POINTZ(-89.470402941 43.015549243 268.529),43.015549243,-89.470402941,268.529,0,0,1,12.4285,268.7,0,0,999,999,999,0,0,43.0155491034,-89.47039539049999,12.406609999999999
