Track Name,Time,Geometry,Latitude,Longitude,Elevation,Ortho Height,Instrument Ht,Fix ID,Speed,Bearing,Horizontal Accuracy,Vertical Accuracy,PDOP,HDOP,VDOP,Satellites in View,Satellites in Use,Latitude_Smoothed,Longitude_Smoothed,Speed_Smoothed
Track 8,30-04-2025 21:50:19.300 -0500,POINTZ(-89.427834667 43.006526171 250.3025),43.006526171,-89.427834667,250.3025,0,0,9901,17.3188,177.6,0,0,999,999,999,0,0,43.0064949542,-89.4278331424,17.34934
Track 8,30-04-2025 21:50:19.400 -0500,POINTZ(-89.427833799 43.006510566 250.2923),43.006510566,-89.427833799,250.2923,0,0,9901,17.3368,177.7,0,0,999,999,999,0,0,43.006487145166666,-89.42783285883333,17.35761666666667
Track 8,30-04-2025 21:50:19.500 -0500,POINTZ(-89.427832993 43.006494988 250.2847),43.006494988,-89.427832993,250.2847,0,0,9901,17.3291,177.9,0,0,999,999,999,0,0,43.00647934128572,-89.42783260257143,17.363014285714286
Track 8,30-04-2025 21:50:19.600 -0500,POINTZ(-89.427832376 43.006479336 250.2806),43.006479336,-89.427832376,250.2806,0,0,9901,17.3625,178.3,0,0,999,999,999,0,0,43.006471530625,-89.42783237,17.366675
Track 8,30-04-2025 21:50:19.700 -0500,POINTZ(-89.427831877 43.00646371 250.2831),43.00646371,-89.427831877,250.2831,0,0,9901,17.3995,178.7,0,0,999,999,999,0,0,43.006463723555555,-89.42783216566666,17.36421111111111
Track 8,30-04-2025 21:50:19.800 -0500,POINTZ(-89.427831441 43.0064481 250.2753),43.0064481,-89.427831441,250.2753,0,0,9901,17.399,179.0,0,0,999,999,999,0,0,43.006455924,-89.4278319925,17.3536
Track 8,30-04-2025 21:50:19.900 -0500,POINTZ(-89.427831065 43.006432518 250.2693),43.006432518,-89.427831065,250.2693,0,0,9901,17.3954,179.0,0,0,999,999,999,0,0,43.006440327600004,-89.4278315681,17.34171
Track 8,30-04-2025 21:50:20.000 -0500,POINTZ(-89.427830742 43.006416856 250.2763),43.006416856,-89.427830742,250.2763,0,0,9901,17.3923,179.2,0,0,999,999,999,0,0,43.0064247373,-89.4278312301,17.33013
Track 8,30-04-2025 21:50:20.100 -0500,POINTZ(-89.427830531 43.006401267 250.2679),43.006401267,-89.427830531,250.2679,0,0,9901,17.3445,179.5,0,0,999,999,999,0,0,43.0064091622,-89.4278309799,17.31094
Track 8,30-04-2025 21:50:20.200 -0500,POINTZ(-89.427830434 43.006385728 250.2542),43.006385728,-89.427830434,250.2542,0,0,9901,17.2581,179.9,0,0,999,999,999,0,0,43.006393612699995,-89.4278308103,17.282439999999998
Track 8,30-04-2025 21:50:20.300 -0500,POINTZ(-89.427830423 43.006370207 250.2407),43.006370207,-89.427830423,250.2407,0,0,9901,17.1999,180.1,0,0,999,999,999,0,0,43.00637809129999,-89.4278307111,17.2452
Track 8,30-04-2025 21:50:20.400 -0500,POINTZ(-89.427830419 43.006354663 250.251),43.006354663,-89.427830419,250.251,0,0,9901,17.221,180.1,0,0,999,999,999,0,0,43.006362604399996,-89.42783068520001,17.199469999999998
Track 8,30-04-2025 21:50:20.500 -0500,POINTZ(-89.427830491 43.006339237 250.2504),43.006339237,-89.427830491,250.2504,0,0,9901,17.1372,180.4,0,0,999,999,999,0,0,43.006347157,-89.42783072820001,17.14263
Track 8,30-04-2025 21:50:20.600 -0500,POINTZ(-89.42783068 43.006323841 250.2561),43.006323841,-89.42783068,250.2561,0,0,9901,17.0775,180.6,0,0,999,999,999,0,0,43.0063317514,-89.4278308433,17.08394
Track 8,30-04-2025 21:50:20.700 -0500,POINTZ(-89.427830885 43.006308496 250.2485),43.006308496,-89.427830885,250.2485,0,0,9901,17.0271,180.8,0,0,999,999,999,0,0,43.006316392500004,-89.4278310192,17.02843
Track 8,30-04-2025 21:50:20.800 -0500,POINTZ(-89.427831182 43.006293231 250.2433),43.006293231,-89.427831182,250.2433,0,0,9901,16.9417,180.8,0,0,999,999,999,0,0,43.006301085000004,-89.4278312508,16.96865
Track 8,30-04-2025 21:50:20.900 -0500,POINTZ(-89.427831495 43.006278044 250.2433),43.006278044,-89.427831495,250.2433,0,0,9901,16.827,180.9,0,0,999,999,999,0,0,43.00628582750001,-89.42783153410001,16.9114
Track 8,30-04-2025 21:50:21.000 -0500,POINTZ(-89.427831893 43.0062628 250.242),43.0062628,-89.427831893,250.242,0,0,9901,16.8054,181.2,0,0,999,999,999,0,0,43.006270624500004,-89.42783187410001,16.85209
Track 8,30-04-2025 21:50:21.100 -0500,POINTZ(-89.42783229 43.006247678 250.2522),43.006247678,-89.42783229,250.2522,0,0,9901,16.7894,181.3,0,0,999,999,999,0,0,43.0062554788,-89.42783227039999,16.79231
Track 8,30-04-2025 21:50:21.200 -0500,POINTZ(-89.42783275 43.006232653 250.2529),43.006232653,-89.42783275,250.2529,0,0,9901,16.6603,181.5,0,0,999,999,999,0,0,43.0062403963,-89.42783271850001,16.7209
Track 8,30-04-2025 21:50:21.300 -0500,POINTZ(-89.427833256 43.006217632 250.2529),43.006217632,-89.427833256,250.2529,0,0,9901,16.6274,181.5,0,0,999,999,999,0,0,43.0062253734,-89.4278332144,16.65176
Track 8,30-04-2025 21:50:21.400 -0500,POINTZ(-89.427833819 43.006202633 250.2585),43.006202633,-89.427833819,250.2585,0,0,9901,16.6279,181.5,0,0,999,999,999,0,0,43.0062104057,-89.427833747,16.59023
Track 8,30-04-2025 21:50:21.500 -0500,POINTZ(-89.427834454 43.00618778 250.253),43.00618778,-89.427834454,250.253,0,0,9901,16.5394,181.8,0,0,999,999,999,0,0,43.0061954933,-89.42783431490001,16.53379
Track 8,30-04-2025 21:50:21.600 -0500,POINTZ(-89.427835161 43.006173016 250.2487),43.006173016,-89.427835161,250.2487,0,0,9901,16.3634,182.2,0,0,999,999,999,0,0,43.0061806536,-89.42783491259999,16.47005
Track 8,30-04-2025 21:50:21.700 -0500,POINTZ(-89.427835844 43.006158267 250.2567),43.006158267,-89.427835844,250.2567,0,0,9901,16.3357,182.1,0,0,999,999,999,0,0,43.006165883399994,-89.4278355505,16.39438
Track 8,30-04-2025 21:50:21.800 -0500,POINTZ(-89.427836508 43.006143554 250.2597),43.006143554,-89.427836508,250.2597,0,0,9901,16.3264,182.1,0,0,999,999,999,0,0,43.0061511794,-89.4278362239,16.31361
Track 8,30-04-2025 21:50:21.900 -0500,POINTZ(-89.427837174 43.00612892 250.2733),43.00612892,-89.427837174,250.2733,0,0,9901,16.2626,182.0,0,0,999,999,999,0,0,43.006136560099996,-89.42783693070001,16.21941
Track 8,30-04-2025 21:50:22.000 -0500,POINTZ(-89.42783787 43.006114403 250.2735),43.006114403,-89.42783787,250.2735,0,0,9901,16.168,182.0,0,0,999,999,999,0,0,43.0061220368,-89.4278376657,16.1141
Track 8,30-04-2025 21:50:22.100 -0500,POINTZ(-89.427838669 43.006099976 250.2775),43.006099976,-89.427838669,250.2775,0,0,9901,16.0327,182.3,0,0,999,999,999,0,0,43.0061076024,-89.4278384225,16.00905
Track 8,30-04-2025 21:50:22.200 -0500,POINTZ(-89.427839484 43.006085613 250.2958),43.006085613,-89.427839484,250.2958,0,0,9901,15.8526,182.5,0,0,999,999,999,0,0,43.0060932611,-89.4278391923,15.90992
Track 8,30-04-2025 21:50:22.300 -0500,POINTZ(-89.427840324 43.006071439 250.3042),43.006071439,-89.427840324,250.3042,0,0,9901,15.6854,182.7,0,0,999,999,999,0,0,43.0060790219,-89.42783998339999,15.796330000000001
Track 8,30-04-2025 21:50:22.400 -0500,POINTZ(-89.427841169 43.0060574 250.3024),43.0060574,-89.427841169,250.3024,0,0,9901,15.5748,182.6,0,0,999,999,999,0,0,43.0060648906,-89.4278407935,15.67261
Track 8,30-04-2025 21:50:22.500 -0500,POINTZ(-89.427842022 43.006043436 250.3101),43.006043436,-89.427842022,250.3101,0,0,9901,15.4889,182.6,0,0,999,999,999,0,0,43.0060508788,-89.4278416208,15.537780000000001
Track 8,30-04-2025 21:50:22.600 -0500,POINTZ(-89.427842859 43.006029603 250.3304),43.006029603,-89.427842859,250.3304,0,0,9901,15.3721,182.6,0,0,999,999,999,0,0,43.006036993600006,-89.4278424609,15.39064
Track 8,30-04-2025 21:50:22.700 -0500,POINTZ(-89.427843755 43.006015875 250.3381),43.006015875,-89.427843755,250.3381,0,0,9901,15.1998,182.7,0,0,999,999,999,0,0,43.0060232403,-89.4278432986,15.23769
Track 8,30-04-2025 21:50:22.800 -0500,POINTZ(-89.427844609 43.006002241 250.342),43.006002241,-89.427844609,250.342,0,0,9901,15.0892,182.7,0,0,999,999,999,0,0,43.0060096252,-89.42784414190001,15.08372
Track 8,30-04-2025 21:50:22.900 -0500,POINTZ(-89.427845447 43.005988802 250.3376),43.005988802,-89.427845447,250.3376,0,0,9901,14.9143,182.6,0,0,999,999,999,0,0,43.005996136,-89.4278449851,14.93731
Track 8,30-04-2025 21:50:23.000 -0500,POINTZ(-89.427846271 43.005975551 250.3361),43.005975551,-89.427846271,250.3361,0,0,9901,14.6966,182.7,0,0,999,999,999,0,0,43.00598278,-89.4278458246,14.79213
Track 8,30-04-2025 21:50:23.100 -0500,POINTZ(-89.427847046 43.005962443 250.3464),43.005962443,-89.427847046,250.3464,0,0,9901,14.5032,182.6,0,0,999,999,999,0,0,43.0059695626,-89.4278466598,14.63661
Track 8,30-04-2025 21:50:23.200 -0500,POINTZ(-89.427847917 43.005949462 250.3525),43.005949462,-89.427847917,250.3525,0,0,9901,14.3129,182.8,0,0,999,999,999,0,0,43.00595649,-89.4278474921,14.469470000000001
Track 8,30-04-2025 21:50:23.300 -0500,POINTZ(-89.427848756 43.005936547 250.3727),43.005936547,-89.427848756,250.3727,0,0,9901,14.2213,182.7,0,0,999,999,999,0,0,43.0059435608,-89.4278483148,14.301240000000002
Track 8,30-04-2025 21:50:23.400 -0500,POINTZ(-89.427849564 43.00592384 250.3916),43.00592384,-89.427849564,250.3916,0,0,9901,14.123,182.7,0,0,999,999,999,0,0,43.0059307785,-89.4278491315,14.13615
Track 8,30-04-2025 21:50:23.500 -0500,POINTZ(-89.427850374 43.005911262 250.3955),43.005911262,-89.427850374,250.3955,0,0,9901,13.9337,182.8,0,0,999,999,999,0,0,43.0059181341,-89.427849928,13.97723
Track 8,30-04-2025 21:50:23.600 -0500,POINTZ(-89.427851182 43.005898877 250.4029),43.005898877,-89.427851182,250.4029,0,0,9901,13.7007,182.7,0,0,999,999,999,0,0,43.005905631199994,-89.42785071329999,13.82275
