Track Name,Time,Geometry,Latitude,Longitude,Elevation,Ortho Height,Instrument Ht,Fix ID,Speed,Bearing,Horizontal Accuracy,Vertical Accuracy,PDOP,HDOP,VDOP,Satellites in View,Satellites in Use,Latitude_Smoothed,Longitude_Smoothed,Speed_Smoothed
Track 5,30-04-2025 21:45:58.200 -0500,POINTZ(-89.427851406 43.002991321 258.4007),43.002991321,-89.427851406,258.4007,0,0,9901,17.5919,3.0,0,0,999,999,999,0,0,43.0030229054,-89.4278491708,17.5835
Track 5,30-04-2025 21:45:58.300 -0500,POINTZ(-89.427850294 43.003007123 258.3491),43.003007123,-89.427850294,258.3491,0,0,9901,17.5914,2.9,0,0,999,999,999,0,0,43.00303080333333,-89.42784862449999,17.5825
Track 5,30-04-2025 21:45:58.400 -0500,POINTZ(-89.427849161 43.003022897 258.3126),43.003022897,-89.427849161,258.3126,0,0,9901,17.5842,3.0,0,0,999,999,999,0,0,43.00303870014285,-89.42784808857142,17.5823
Track 5,30-04-2025 21:45:58.500 -0500,POINTZ(-89.427848043 43.003038703 258.2689),43.003038703,-89.427848043,258.2689,0,0,9901,17.5745,3.0,0,0,999,999,999,0,0,43.003046600125,-89.427847559625,17.585825
Track 5,30-04-2025 21:45:58.600 -0500,POINTZ(-89.42784695 43.003054483 258.231),43.003054483,-89.42784695,258.231,0,0,9901,17.5755,3.0,0,0,999,999,999,0,0,43.003054507444446,-89.42784704322223,17.59113333333333
Track 5,30-04-2025 21:45:58.700 -0500,POINTZ(-89.427845893 43.003070293 258.1788),43.003070293,-89.427845893,258.1788,0,0,9901,17.5775,2.8,0,0,999,999,999,0,0,43.003062416,-89.4278465363,17.59579
Track 5,30-04-2025 21:45:58.800 -0500,POINTZ(-89.427844873 43.003086081 258.1315),43.003086081,-89.427844873,258.1315,0,0,9901,17.5811,2.6,0,0,999,999,999,0,0,43.003078225399996,-89.42784550389999,17.5996
Track 5,30-04-2025 21:45:58.900 -0500,POINTZ(-89.427843857 43.0031019 258.0985),43.0031019,-89.427843857,258.0985,0,0,9901,17.6105,2.6,0,0,999,999,999,0,0,43.003094038300006,-89.4278444966,17.59883
Track 5,30-04-2025 21:45:59.000 -0500,POINTZ(-89.427842912 43.003117766 258.0551),43.003117766,-89.427842912,258.0551,0,0,9901,17.6336,2.5,0,0,999,999,999,0,0,43.0031098537,-89.4278435257,17.59467
Track 5,30-04-2025 21:45:59.100 -0500,POINTZ(-89.427841974 43.003133593 258.0163),43.003133593,-89.427841974,258.0163,0,0,9901,17.6377,2.6,0,0,999,999,999,0,0,43.003125673700005,-89.42784258959999,17.60022
Track 5,30-04-2025 21:45:59.200 -0500,POINTZ(-89.427841082 43.003149415 257.9733),43.003149415,-89.427841082,257.9733,0,0,9901,17.63,2.6,0,0,999,999,999,0,0,43.00314150289999,-89.4278416884,17.60593
Track 5,30-04-2025 21:45:59.300 -0500,POINTZ(-89.427840221 43.003165252 257.9183),43.003165252,-89.427840221,257.9183,0,0,9901,17.5837,2.3,0,0,999,999,999,0,0,43.00315733320001,-89.42784081350001,17.612209999999997
Track 5,30-04-2025 21:45:59.400 -0500,POINTZ(-89.427839452 43.003181051 257.8667),43.003181051,-89.427839452,257.8667,0,0,9901,17.5426,2.0,0,0,999,999,999,0,0,43.003173171,-89.4278399633,17.62034
Track 5,30-04-2025 21:45:59.500 -0500,POINTZ(-89.427838682 43.003196903 257.827),43.003196903,-89.427838682,257.827,0,0,9901,17.63,1.9,0,0,999,999,999,0,0,43.0031890101,-89.4278391436,17.62054
Track 5,30-04-2025 21:45:59.600 -0500,POINTZ(-89.427837938 43.003212775 257.7723),43.003212775,-89.427837938,257.7723,0,0,9901,17.6326,1.9,0,0,999,999,999,0,0,43.0032048467,-89.4278383408,17.617449999999998
Track 5,30-04-2025 21:45:59.700 -0500,POINTZ(-89.427837144 43.003228596 257.7295),43.003228596,-89.427837144,257.7295,0,0,9901,17.6403,2.0,0,0,999,999,999,0,0,43.003220689,-89.42783755479999,17.61385
Track 5,30-04-2025 21:45:59.800 -0500,POINTZ(-89.427836371 43.003244459 257.6791),43.003244459,-89.427836371,257.6791,0,0,9901,17.6624,2.1,0,0,999,999,999,0,0,43.003236529400006,-89.4278367805,17.61174
Track 5,30-04-2025 21:45:59.900 -0500,POINTZ(-89.42783566 43.003260291 257.623),43.003260291,-89.42783566,257.623,0,0,9901,17.6125,2.0,0,0,999,999,999,0,0,43.003252374199995,-89.4278360159,17.61508
