Track Name,Time,Geometry,Latitude,Longitude,Elevation,Ortho Height,Instrument Ht,Fix ID,Speed,Bearing,Horizontal Accuracy,Vertical Accuracy,PDOP,HDOP,VDOP,Satellites in View,Satellites in Use,Latitude_Smoothed,Longitude_Smoothed,Speed_Smoothed
Track 2,20-05-2025 23:34:40.500 -0500,POINTZ(-89.487937429 43.015820834 273.1798),43.015820834,-89.487937429,273.1798,0,0,1,15.5949,269.2,0,0,999,999,999,0,0,43.0158200482,-89.48797538699999,15.60106
Track 2,20-05-2025 23:34:40.600 -0500,POINTZ(-89.487956429 43.015820415 273.1089),43.015820415,-89.487956429,273.1089,0,0,1,15.5949,269.2,0,0,999,999,999,0,0,43.015819864166666,-89.48798490166666,15.600033333333334
Track 2,20-05-2025 23:34:40.700 -0500,POINTZ(-89.487975403 43.015820033 273.0299),43.015820033,-89.487975403,273.0299,0,0,1,15.6026,269.2,0,0,999,999,999,0,0,43.015819719,-89.48799439757143,15.600542857142857
Track 2,20-05-2025 23:34:40.800 -0500,POINTZ(-89.487994316 43.015819675 272.9546),43.015819675,-89.487994316,272.9546,0,0,1,15.6196,269.2,0,0,999,999,999,0,0,43.015819581625,-89.48800386675,15.606975
Track 2,20-05-2025 23:34:40.900 -0500,POINTZ(-89.488013358 43.015819284 272.8988),43.015819284,-89.488013358,272.8988,0,0,1,15.5933,269.1,0,0,999,999,999,0,0,43.015819451666665,-89.48801331822223,15.612033333333333
Track 2,20-05-2025 23:34:41.000 -0500,POINTZ(-89.488032475 43.015818944 272.8431),43.015818944,-89.488032475,272.8431,0,0,1,15.5949,269.3,0,0,999,999,999,0,0,43.0158193318,-89.48802276239999,15.6149
Track 2,20-05-2025 23:34:41.100 -0500,POINTZ(-89.488051373 43.015818848 272.7889),43.015818848,-89.488051373,272.7889,0,0,1,15.6036,269.3,0,0,999,999,999,0,0,43.0158190609,-89.4880416756,15.614690000000001
Track 2,20-05-2025 23:34:41.200 -0500,POINTZ(-89.488070151 43.01581862 272.7271),43.01581862,-89.488070151,272.7271,0,0,1,15.652,269.4,0,0,999,999,999,0,0,43.0158188254,-89.48806055610001,15.615770000000001
Track 2,20-05-2025 23:34:41.300 -0500,POINTZ(-89.48808893 43.015818412 272.6571),43.015818412,-89.48808893,272.6571,0,0,1,15.6525,269.3,0,0,999,999,999,0,0,43.015818614299995,-89.4880794347,15.618129999999999
Track 2,20-05-2025 23:34:41.400 -0500,POINTZ(-89.48810776 43.015818253 272.5816),43.015818253,-89.48810776,272.5816,0,0,1,15.6407,269.3,0,0,999,999,999,0,0,43.0158184265,-89.4880983289,15.61967
Track 2,20-05-2025 23:34:41.500 -0500,POINTZ(-89.488126561 43.015818125 272.5042),43.015818125,-89.488126561,272.5042,0,0,1,15.5928,269.4,0,0,999,999,999,0,0,43.015818277,-89.4881172187,15.62255
Track 2,20-05-2025 23:34:41.600 -0500,POINTZ(-89.488145234 43.01581806 272.4191),43.01581806,-89.488145234,272.4191,0,0,1,15.6057,269.4,0,0,999,999,999,0,0,43.015818147,-89.4881361245,15.6191
Track 2,20-05-2025 23:34:41.700 -0500,POINTZ(-89.488164189 43.015817922 272.2965),43.015817922,-89.488164189,272.2965,0,0,1,15.6262,269.5,0,0,999,999,999,0,0,43.0158180298,-89.4881550517,15.61355
Track 2,20-05-2025 23:34:41.800 -0500,POINTZ(-89.488183258 43.015817797 272.1752),43.015817797,-89.488183258,272.1752,0,0,1,15.635,269.6,0,0,999,999,999,0,0,43.0158179491,-89.48817401919999,15.602129999999999
Track 2,20-05-2025 23:34:41.900 -0500,POINTZ(-89.488202256 43.015817789 272.0437),43.015817789,-89.488202256,272.0437,0,0,1,15.6221,269.7,0,0,999,999,999,0,0,43.0158179092,-89.488193032,15.589580000000002
Track 2,20-05-2025 23:34:42.000 -0500,POINTZ(-89.488221533 43.015817644 271.9129),43.015817644,-89.488221533,271.9129,0,0,1,15.5604,269.8,0,0,999,999,999,0,0,43.0158179021,-89.4882120716,15.577789999999998
Track 2,20-05-2025 23:34:42.100 -0500,POINTZ(-89.488240645 43.015817676 271.8027),43.015817676,-89.488240645,271.8027,0,0,1,15.5481,270.0,0,0,999,999,999,0,0,43.0158179153,-89.4882311252,15.57095
Track 2,20-05-2025 23:34:42.200 -0500,POINTZ(-89.488259826 43.015817813 271.7008),43.015817813,-89.488259826,271.7008,0,0,1,15.5378,270.1,0,0,999,999,999,0,0,43.015817960700005,-89.48825018560001,15.56338
Track 2,20-05-2025 23:34:42.300 -0500,POINTZ(-89.488279058 43.015818013 271.6099),43.015818013,-89.488279058,271.6099,0,0,1,15.527,269.9,0,0,999,999,999,0,0,43.0158180329,-89.4882692579,15.552679999999999
Track 2,20-05-2025 23:34:42.400 -0500,POINTZ(-89.488298156 43.015818182 271.5144),43.015818182,-89.488298156,271.5144,0,0,1,15.5228,269.6,0,0,999,999,999,0,0,43.0158181365,-89.4882883295,15.54064
Track 2,20-05-2025 23:34:42.500 -0500,POINTZ(-89.488317097 43.015818257 271.4272),43.015818257,-89.488317097,271.4272,0,0,1,15.5244,269.5,0,0,999,999,999,0,0,43.0158182888,-89.488307398,15.529069999999999
