Track Name,Time,Geometry,Latitude,Longitude,Elevation,Ortho Height,Instrument Ht,Fix ID,Speed,Bearing,Horizontal Accuracy,Vertical Accuracy,PDOP,HDOP,VDOP,Satellites in View,Satellites in Use,Latitude_Smoothed,Longitude_Smoothed,Speed_Smoothed
Track 2,19-06-2025 22:10:24.400 -0500,POINTZ(-89.48478641 42.978300085 299.2317),42.978300085,-89.48478641,299.2317,0,0,1,17.4278,1.3,0,0,999,999,999,0,0,42.9783312864,-89.4847858324,17.43296
Track 2,19-06-2025 22:10:24.500 -0500,POINTZ(-89.484786042 42.978315708 299.2458),42.978315708,-89.484786042,299.2458,0,0,1,17.4304,1.3,0,0,999,999,999,0,0,42.97833906100001,-89.48478572633333,17.430133333333334
Track 2,19-06-2025 22:10:24.600 -0500,POINTZ(-89.484785767 42.978331322 299.2566),42.978331322,-89.484785767,299.2566,0,0,1,17.4386,1.1,0,0,999,999,999,0,0,42.97834685142857,-89.48478562671428,17.43112857142857
Track 2,19-06-2025 22:10:24.700 -0500,POINTZ(-89.484785541 42.978346925 299.268),42.978346925,-89.484785541,299.268,0,0,1,17.4371,1.1,0,0,999,999,999,0,0,42.978354646125,-89.484785518,17.4354125
Track 2,19-06-2025 22:10:24.800 -0500,POINTZ(-89.484785402 42.978362392 299.2811),42.978362392,-89.484785402,299.2811,0,0,1,17.4309,1.1,0,0,999,999,999,0,0,42.978362447,-89.48478540333333,17.43788888888889
Track 2,19-06-2025 22:10:24.900 -0500,POINTZ(-89.484785196 42.978377934 299.2899),42.978377934,-89.484785196,299.2899,0,0,1,17.416,1.1,0,0,999,999,999,0,0,42.9783702512,-89.4847852873,17.43616
Track 2,19-06-2025 22:10:25.000 -0500,POINTZ(-89.484785029 42.978393594 299.2861),42.978393594,-89.484785029,299.2861,0,0,1,17.4371,1.0,0,0,999,999,999,0,0,42.9783858443,-89.4847850413,17.434720000000002
Track 2,19-06-2025 22:10:25.100 -0500,POINTZ(-89.484784757 42.978409209 299.2693),42.978409209,-89.484784757,299.2693,0,0,1,17.4654,0.8,0,0,999,999,999,0,0,42.97840143020001,-89.4847848024,17.438889999999997
Track 2,19-06-2025 22:10:25.200 -0500,POINTZ(-89.484784486 42.978424854 299.2425),42.978424854,-89.484784486,299.2425,0,0,1,17.4577,0.8,0,0,999,999,999,0,0,42.9784170267,-89.48478457159999,17.4428
Track 2,19-06-2025 22:10:25.300 -0500,POINTZ(-89.484784243 42.978440489 299.2184),42.978440489,-89.484784243,299.2184,0,0,1,17.4206,0.8,0,0,999,999,999,0,0,42.978432629900006,-89.48478435,17.444290000000002
